,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,282690.40625,360.943115234375,282690.40625,531.6864013671875,136222.5,257.8252868652344,136222.5,369.08331298828125
1,124882.4140625,239.0755615234375,124882.4140625,353.3870544433594,124429.28125,254.4701690673828,124429.28125,352.745361328125
2,103086.40625,217.155517578125,103086.40625,321.0707092285156,97991.9453125,210.4233856201172,97991.9453125,313.0366516113281
3,95615.1171875,208.77862548828125,95615.1171875,309.2169494628906,92006.5859375,205.61170959472656,92006.5859375,303.32586669921875
4,86512.421875,198.2608642578125,86512.421875,294.12994384765625,86082.8359375,198.25807189941406,86082.8359375,293.3987731933594
5,79871.859375,189.489501953125,79871.859375,282.6160888671875,85967.6171875,195.14947509765625,85967.6171875,293.2023620605469
6,72269.359375,178.68223571777344,72269.359375,268.8296203613281,74368.65625,176.6116180419922,74368.65625,272.7061767578125
7,64700.53515625,167.37635803222656,64700.53515625,254.3629913330078,73100.4921875,179.25746154785156,73100.4921875,270.37103271484375
8,58339.90625,154.8468780517578,58339.90625,241.53656005859375,67329.3359375,164.5106201171875,67329.3359375,259.4789733886719
9,55366.34375,150.46148681640625,55366.34375,235.300537109375,65355.01171875,160.57705688476562,65355.01171875,255.64625549316406
10,49308.4765625,140.4510955810547,49308.4765625,222.05511474609375,58770.203125,150.24441528320312,58770.203125,242.4256591796875
11,42566.74609375,129.4374542236328,42566.74609375,206.31710815429688,53027.92578125,141.19207763671875,53027.92578125,230.27793884277344
12,38688.2421875,122.79935455322266,38688.2421875,196.69326782226562,54760.15625,144.6077880859375,54760.15625,234.00888061523438
13,37580.09765625,120.62307739257812,37580.09765625,193.85586547851562,65907.109375,156.06369018554688,65907.109375,256.7237854003906
14,38249.8828125,122.60124206542969,38249.8828125,195.57577514648438,63606.46875,163.05661010742188,63606.46875,252.20323181152344
15,34736.18359375,117.07994842529297,34736.18359375,186.37644958496094,48827.9609375,136.87034606933594,48827.9609375,220.9705047607422
16,31100.373046875,108.90035247802734,31100.373046875,176.3529815673828,48464.734375,133.9631805419922,48464.734375,220.14707946777344
17,29883.626953125,107.9738998413086,29883.626953125,172.8688201904297,48892.96484375,135.0902557373047,48892.96484375,221.11753845214844
18,25907.751953125,99.72599029541016,25907.751953125,160.95884704589844,44212.12109375,128.6540985107422,44212.12109375,210.26678466796875
19,25317.8125,99.0329818725586,25317.8125,159.11572265625,47212.34765625,130.70570373535156,47212.34765625,217.28402709960938
20,24105.099609375,96.40426635742188,24105.099609375,155.25816345214844,39645.11328125,120.11852264404297,39645.11328125,199.11080932617188
21,26665.4296875,101.3541259765625,26665.4296875,163.2955322265625,41700.0703125,122.61481475830078,41700.0703125,204.20594787597656
22,23109.611328125,94.52516174316406,23109.611328125,152.01846313476562,38783.171875,117.79143524169922,38783.171875,196.93443298339844
23,21868.826171875,92.98522186279297,21868.826171875,147.88111877441406,39229.97265625,121.2614517211914,39229.97265625,198.06558227539062
24,20227.126953125,88.65007781982422,20227.126953125,142.22210693359375,37328.73828125,116.56985473632812,37328.73828125,193.2064666748047
25,18736.033203125,85.71314239501953,18736.033203125,136.87962341308594,34357.453125,110.11735534667969,34357.453125,185.35763549804688
26,18596.30859375,85.52473449707031,18596.30859375,136.3682861328125,34492.4296875,109.6905746459961,34492.4296875,185.72137451171875
27,16996.5390625,81.80558776855469,16996.5390625,130.3707733154297,34860.0703125,109.80519104003906,34860.0703125,186.70851135253906
28,18870.94921875,85.04954528808594,18870.94921875,137.37156677246094,41827.17578125,120.90583038330078,41827.17578125,204.51693725585938
29,19763.416015625,87.46119689941406,19763.416015625,140.58241271972656,40648.3125,121.78964233398438,40648.3125,201.61427307128906
30,16017.953125,79.05171966552734,16017.953125,126.56204986572266,33863.10546875,107.91732025146484,33863.10546875,184.01930236816406
31,15405.4765625,77.41492462158203,15405.4765625,124.1187973022461,34467.96484375,110.9258804321289,34467.96484375,185.65550231933594
32,17748.748046875,83.87940216064453,17748.748046875,133.22442626953125,34689.78515625,109.96908569335938,34689.78515625,186.25193786621094
33,14009.4609375,73.93002319335938,14009.4609375,118.361572265625,32765.994140625,104.4756851196289,32765.994140625,181.0137939453125
34,15460.330078125,77.04950714111328,15460.330078125,124.3395767211914,37015.72265625,116.37662506103516,37015.72265625,192.3946990966797
35,13431.3818359375,73.19674682617188,13431.3818359375,115.89383697509766,30255.52734375,101.11878204345703,30255.52734375,173.941162109375
36,13068.5693359375,71.54151153564453,13068.5693359375,114.31784057617188,44813.84765625,125.97294616699219,44813.84765625,211.69281005859375
37,13404.6943359375,71.21674346923828,13404.6943359375,115.77864074707031,36874.41796875,109.41522979736328,36874.41796875,192.02713012695312
38,13405.22265625,72.51480865478516,13405.22265625,115.78092193603516,38623.69140625,114.90614318847656,38623.69140625,196.52911376953125
39,13935.96484375,74.48836517333984,13935.96484375,118.05068969726562,31488.904296875,102.79794311523438,31488.904296875,177.4511260986328
40,12067.5517578125,67.73406219482422,12067.5517578125,109.85240936279297,29990.203125,100.87262725830078,29990.203125,173.1768035888672
41,11283.0869140625,66.04281616210938,11283.0869140625,106.22187805175781,31437.822265625,105.29961395263672,31437.822265625,177.30714416503906
42,10534.4853515625,64.74884033203125,10534.4853515625,102.63764190673828,36756.2421875,109.6859130859375,36756.2421875,191.71917724609375
43,12707.9619140625,71.4537582397461,12707.9619140625,112.72959899902344,29755.763671875,99.57254791259766,29755.763671875,172.49859619140625
44,10486.4404296875,64.27794647216797,10486.4404296875,102.4033203125,37248.46875,120.10623931884766,37248.46875,192.99862670898438
45,10341.474609375,63.74617004394531,10341.474609375,101.69303894042969,33109.87890625,104.87783813476562,33109.87890625,181.96119689941406
46,11217.5146484375,65.77252960205078,11217.5146484375,105.91276550292969,31424.703125,99.40303802490234,31424.703125,177.2701416015625
47,10563.2939453125,64.90623474121094,10563.2939453125,102.77788543701172,30317.505859375,101.71855926513672,30317.505859375,174.11923217773438
48,10556.5068359375,64.41059112548828,10556.5068359375,102.74486541748047,29482.123046875,98.02839660644531,29482.123046875,171.70359802246094
49,9281.65625,60.581085205078125,9281.65625,96.34135437011719,33484.9140625,105.74017333984375,33484.9140625,182.98883056640625
50,10129.2783203125,63.636878967285156,10129.2783203125,100.64431762695312,38168.11328125,112.2046890258789,38168.11328125,195.36660766601562
51,8817.1533203125,59.221378326416016,8817.1533203125,93.89969635009766,28923.75,97.03278350830078,28923.75,170.06983947753906
52,8872.38671875,59.003421783447266,8872.38671875,94.19334411621094,31024.83203125,99.94862365722656,31024.83203125,176.138671875
53,9139.9140625,60.28748321533203,9139.9140625,95.60289764404297,31193.783203125,101.6678237915039,31193.783203125,176.61761474609375
54,8899.3984375,59.64280319213867,8899.3984375,94.33662414550781,30868.80859375,101.98409271240234,30868.80859375,175.69522094726562
55,9530.177734375,60.213356018066406,9530.177734375,97.62262725830078,30954.88671875,101.66737365722656,30954.88671875,175.94000244140625
56,8759.279296875,58.6493034362793,8759.279296875,93.59101867675781,36172.09765625,112.13524627685547,36172.09765625,190.18963623046875
