,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,754289.75,614.5777587890625,754289.75,868.49853515625,354644.09375,393.46539306640625,354644.09375,595.52001953125
1,224556.375,334.0391845703125,224556.375,473.8738098144531,190523.71875,312.78631591796875,190523.71875,436.490234375
2,181487.4375,302.7281799316406,181487.4375,426.013427734375,170464.359375,294.29400634765625,170464.359375,412.873291015625
3,165566.1875,287.3384094238281,165566.1875,406.89825439453125,159472.96875,285.37237548828125,159472.96875,399.3406677246094
4,155934.71875,277.3487548828125,155934.71875,394.8857116699219,151012.421875,273.00506591796875,151012.421875,388.6031799316406
5,149660.6875,270.3854675292969,149660.6875,386.86004638671875,146292.375,269.4871520996094,146292.375,382.48187255859375
6,145026.578125,264.28753662109375,145026.578125,380.82354736328125,142069.890625,263.7701721191406,142069.890625,376.9216003417969
7,141675.09375,260.7275390625,141675.09375,376.39752197265625,139170.3125,258.7164611816406,139170.3125,373.0553894042969
8,139046.171875,257.6037292480469,139046.171875,372.8889465332031,137158.09375,255.70228576660156,137158.09375,370.3486022949219
9,136974.1875,254.8324737548828,136974.1875,370.1002502441406,135747.734375,253.5079345703125,135747.734375,368.4396057128906
10,134977.34375,251.87779235839844,134977.34375,367.39263916015625,135074.328125,254.00802612304688,135074.328125,367.52459716796875
11,133976.625,250.2888946533203,133976.625,366.0281677246094,133816.625,252.48863220214844,133816.625,365.8095397949219
12,132685.546875,248.78509521484375,132685.546875,364.2602844238281,132570.59375,251.38327026367188,132570.59375,364.1024475097656
13,131422.734375,246.7828826904297,131422.734375,362.5227355957031,131672.203125,248.92933654785156,131672.203125,362.86663818359375
14,130166.6171875,244.8704833984375,130166.6171875,360.7861022949219,130912.1484375,248.30068969726562,130912.1484375,361.8178405761719
15,129098.4140625,243.81735229492188,129098.4140625,359.30267333984375,130116.84375,245.73245239257812,130116.84375,360.7171325683594
16,128041.953125,241.6237335205078,128041.953125,357.8294982910156,129808.6640625,247.07717895507812,129808.6640625,360.2897033691406
17,127279.0546875,241.3914794921875,127279.0546875,356.76190185546875,131298.21875,248.43238830566406,131298.21875,362.3509521484375
18,126485.46875,239.8291015625,126485.46875,355.64794921875,127967.6015625,241.03500366210938,127967.6015625,357.7255859375
19,125546.3984375,238.06785583496094,125546.3984375,354.3252868652344,127387.15625,242.26681518554688,127387.15625,356.9133605957031
20,124499.2578125,236.71951293945312,124499.2578125,352.8445129394531,126195.4921875,240.50296020507812,126195.4921875,355.24005126953125
21,123351.328125,235.5946807861328,123351.328125,351.2140808105469,125108.1328125,237.63580322265625,125108.1328125,353.7062683105469
22,122468.1796875,235.3861846923828,122468.1796875,349.95452880859375,125004.9609375,236.323486328125,125004.9609375,353.5603942871094
23,121846.046875,232.9463348388672,121846.046875,349.0645446777344,123923.1640625,237.58180236816406,123923.1640625,352.0272216796875
24,120235.984375,232.08782958984375,120235.984375,346.7506103515625,122541.125,235.15989685058594,122541.125,350.0587463378906
25,118933.5,230.57351684570312,118933.5,344.86737060546875,121470.4140625,233.49916076660156,121470.4140625,348.52606201171875
26,117247.2890625,228.7393798828125,117247.2890625,342.4139099121094,119696.640625,231.46942138671875,119696.640625,345.9720153808594
27,115784.5234375,226.73147583007812,115784.5234375,340.271240234375,118812.078125,232.2718963623047,118812.078125,344.6912841796875
28,113755.828125,225.71197509765625,113755.828125,337.2770690917969,116962.578125,228.23101806640625,116962.578125,341.9979248046875
29,111959.75,223.81564331054688,111959.75,334.6038818359375,114598.828125,226.36737060546875,114598.828125,338.52447509765625
30,109949.9609375,221.68447875976562,109949.9609375,331.5870361328125,112812.625,224.24371337890625,112812.625,335.87591552734375
31,107935.2265625,219.6057891845703,107935.2265625,328.53497314453125,111365.9140625,225.9110107421875,111365.9140625,333.71533203125
32,106290.0078125,217.96270751953125,106290.0078125,326.021484375,108927.859375,219.69448852539062,108927.859375,330.0422058105469
33,104177.65625,215.6182861328125,104177.65625,322.765625,108015.7890625,219.2406463623047,108015.7890625,328.6575622558594
34,103043.40625,214.85491943359375,103043.40625,321.0037536621094,105551.53125,215.98263549804688,105551.53125,324.886962890625
35,101362.7109375,212.4073486328125,101362.7109375,318.3751220703125,105025.671875,217.0484619140625,105025.671875,324.07666015625
36,100284.9375,213.0037841796875,100284.9375,316.677978515625,102864.921875,216.07659912109375,102864.921875,320.7256164550781
37,99188.890625,210.6980743408203,99188.890625,314.94268798828125,102540.609375,216.40237426757812,102540.609375,320.2196350097656
38,98024.46875,209.42039489746094,98024.46875,313.0885925292969,100823.078125,212.56248474121094,100823.078125,317.5264892578125
39,97066.6796875,208.9271697998047,97066.6796875,311.5552673339844,100327.1640625,212.4636688232422,100327.1640625,316.74462890625
40,96556.875,208.52232360839844,96556.875,310.73602294921875,99302.4765625,210.68643188476562,99302.4765625,315.1229553222656
41,96045.2421875,207.66998291015625,96045.2421875,309.91168212890625,98762.5546875,208.7141571044922,98762.5546875,314.2651062011719
42,94816.7421875,205.53500366210938,94816.7421875,307.92327880859375,98250.0859375,212.2215576171875,98250.0859375,313.4486999511719
43,94431.8046875,206.16217041015625,94431.8046875,307.2975769042969,97509.9453125,210.09661865234375,97509.9453125,312.2658386230469
44,93720.875,205.1591033935547,93720.875,306.1386413574219,98189.5625,209.12294006347656,98189.5625,313.3521423339844
45,93250.0859375,204.9700927734375,93250.0859375,305.3687744140625,96447.1640625,208.5736846923828,96447.1640625,310.5594482421875
46,92515.8828125,203.39279174804688,92515.8828125,304.16424560546875,95593.640625,205.84375,95593.640625,309.1822204589844
47,92216.59375,203.4769744873047,92216.59375,303.6718444824219,95307.4375,203.1690673828125,95307.4375,308.7190246582031
48,91579.1640625,202.30418395996094,91579.1640625,302.6204833984375,95148.2421875,204.33355712890625,95148.2421875,308.4610900878906
49,90871.203125,201.238525390625,90871.203125,301.4485168457031,94689.8671875,203.76214599609375,94689.8671875,307.7171936035156
50,90585.6953125,201.1004180908203,90585.6953125,300.9745788574219,94295.453125,207.61700439453125,94295.453125,307.0756530761719
51,89887.7890625,200.8636016845703,89887.7890625,299.81292724609375,93896.25,203.4070281982422,93896.25,306.4249572753906
52,89260.0625,198.57168579101562,89260.0625,298.76422119140625,93384.265625,205.10826110839844,93384.265625,305.58837890625
53,89220.15625,199.40087890625,89220.15625,298.6974182128906,93073.65625,203.5718536376953,93073.65625,305.0797424316406
54,89024.3203125,199.18362426757812,89024.3203125,298.36944580078125,92164.4453125,202.73721313476562,92164.4453125,303.5859680175781
55,88051.0,197.5980987548828,88051.0,296.73388671875,91934.7890625,200.48565673828125,91934.7890625,303.2074890136719
56,87561.7109375,196.5409393310547,87561.7109375,295.9082946777344,90996.84375,200.3260955810547,90996.84375,301.6568298339844
57,86942.2109375,196.00306701660156,86942.2109375,294.8596496582031,91888.03125,199.49777221679688,91888.03125,303.1304016113281
58,86460.015625,195.35447692871094,86460.015625,294.04083251953125,90286.21875,197.9478759765625,90286.21875,300.4766540527344
59,85960.1484375,194.0830078125,85960.1484375,293.1896057128906,90016.4921875,199.2364501953125,90016.4921875,300.0274963378906
60,85606.421875,194.2888946533203,85606.421875,292.58575439453125,90631.1484375,203.7630615234375,90631.1484375,301.0500793457031
61,84856.015625,192.87393188476562,84856.015625,291.3005676269531,89950.9921875,197.51597595214844,89950.9921875,299.9183044433594
62,84171.0703125,191.48670959472656,84171.0703125,290.12249755859375,89230.1640625,200.46299743652344,89230.1640625,298.71417236328125
63,83761.3125,191.7327117919922,83761.3125,289.41546630859375,88666.859375,196.30348205566406,88666.859375,297.7698059082031
64,83040.1640625,190.29269409179688,83040.1640625,288.1669006347656,87349.4609375,198.06390380859375,87349.4609375,295.5494079589844
65,82900.828125,190.88368225097656,82900.828125,287.925048828125,87218.7578125,197.54603576660156,87218.7578125,295.3282165527344
66,82354.703125,189.76068115234375,82354.703125,286.97509765625,87810.53125,195.4514923095703,87810.53125,296.32843017578125
67,81683.40625,189.35633850097656,81683.40625,285.8031005859375,87262.9296875,193.75364685058594,87262.9296875,295.4029846191406
68,81014.625,187.95999145507812,81014.625,284.63067626953125,87690.0703125,194.85931396484375,87690.0703125,296.1250915527344
69,80825.9921875,187.8762969970703,80825.9921875,284.29913330078125,85563.5625,193.9810791015625,85563.5625,292.51251220703125
70,80283.765625,186.66200256347656,80283.765625,283.3439025878906,84697.5078125,193.30027770996094,84697.5078125,291.0283508300781
71,79764.2890625,186.181640625,79764.2890625,282.42572021484375,84081.9765625,191.2528076171875,84081.9765625,289.96893310546875
72,79187.875,185.54632568359375,79187.875,281.4034118652344,84262.7421875,192.06814575195312,84262.7421875,290.28045654296875
73,78719.3984375,184.90670776367188,78719.3984375,280.56976318359375,83912.9375,190.79745483398438,83912.9375,289.67730712890625
74,78362.671875,184.06114196777344,78362.671875,279.933349609375,82786.2265625,190.03404235839844,82786.2265625,287.7259521484375
75,77747.5390625,183.3745574951172,77747.5390625,278.83245849609375,83590.171875,192.75735473632812,83590.171875,289.1196594238281
76,77422.203125,183.055419921875,77422.203125,278.2484436035156,82374.6171875,189.49082946777344,82374.6171875,287.0097961425781
