,loss,MAE,RMSE,MAPE,MSLE,val_loss,val_MAE,val_RMSE,val_MAPE,val_MSLE
0,474.529541015625,403.50640869140625,637.8793334960938,8981890048.0,6.198029518127441,301.5360412597656,301.5360412597656,441.3825988769531,15699113984.0,1.7692235708236694
1,274.1574401855469,274.1574401855469,408.4226379394531,13302711296.0,1.5920041799545288,257.61370849609375,257.61370849609375,383.09454345703125,8894276608.0,1.2552136182785034
2,243.12490844726562,243.12490844726562,369.7749938964844,5950382080.0,1.1460881233215332,233.82797241210938,233.82797241210938,352.0181579589844,3559265024.0,0.8975812196731567
3,227.008544921875,227.008544921875,349.6539611816406,1699840256.0,0.8240582942962646,219.27963256835938,219.27963256835938,339.46881103515625,740786688.0,0.6466758847236633
4,216.3516845703125,216.3516845703125,337.510986328125,526674176.0,0.6335598230361938,212.06239318847656,212.06239318847656,332.0189208984375,306215584.0,0.503099262714386
5,209.6001739501953,209.6001739501953,329.7398376464844,242963936.0,0.5121493339538574,210.896240234375,210.896240234375,328.1434326171875,154699728.0,0.42394015192985535
6,205.6216583251953,205.6216583251953,325.4875183105469,142891184.0,0.4567822217941284,203.8900604248047,203.8900604248047,318.82073974609375,102989712.0,0.37276455760002136
7,201.6427764892578,201.6427764892578,321.873291015625,125324672.0,0.42821839451789856,200.2816619873047,200.2816619873047,317.07080078125,117461032.0,0.3764019310474396
8,198.37747192382812,198.37747192382812,317.02923583984375,96712680.0,0.4178524911403656,203.56472778320312,203.56472778320312,324.67120361328125,89332352.0,0.38507136702537537
9,196.07196044921875,196.07196044921875,315.7511901855469,96034488.0,0.40758591890335083,193.0823974609375,193.0823974609375,308.2885437011719,99633184.0,0.3532832860946655
10,189.8297576904297,189.8297576904297,307.7877197265625,61367200.0,0.3837961256504059,191.63876342773438,191.63876342773438,310.402587890625,157783696.0,0.3875512182712555
11,187.21080017089844,187.21080017089844,305.73944091796875,72680576.0,0.37602898478507996,197.16139221191406,197.16139221191406,310.8125,91879296.0,0.33970680832862854
12,184.31602478027344,184.31602478027344,304.0321350097656,80638336.0,0.37537550926208496,184.03501892089844,184.03501892089844,299.3753356933594,167516080.0,0.36695465445518494
13,179.23226928710938,179.23226928710938,298.6544494628906,91422624.0,0.36577844619750977,181.25071716308594,181.25071716308594,299.3099060058594,96145632.0,0.3445598781108856
14,175.96759033203125,175.96759033203125,296.6805725097656,72653352.0,0.357648104429245,178.0876007080078,178.0876007080078,297.9007263183594,96522704.0,0.34038275480270386
15,171.00909423828125,171.00909423828125,292.2583923339844,83476312.0,0.3486742675304413,176.8826141357422,176.8826141357422,292.72900390625,113500744.0,0.3159533143043518
16,167.4976348876953,167.4976348876953,288.71942138671875,65680348.0,0.3345239460468292,178.09449768066406,178.09449768066406,306.7291259765625,128713840.0,0.345136433839798
17,165.48426818847656,165.48426818847656,289.2969970703125,60762892.0,0.3230350911617279,174.1138458251953,174.1138458251953,286.7326354980469,55280820.0,0.3100545108318329
18,162.1263427734375,162.1263427734375,283.09857177734375,36029008.0,0.3110058009624481,168.66908264160156,168.66908264160156,283.0251770019531,36503572.0,0.285112589597702
19,159.37921142578125,159.37921142578125,281.0627746582031,27204626.0,0.30412471294403076,166.68359375,166.68359375,287.8683166503906,26499082.0,0.2836949825286865
20,156.99960327148438,156.99960327148438,277.7731628417969,29029172.0,0.29757770895957947,167.2095947265625,167.2095947265625,282.0373229980469,47589136.0,0.302839070558548
