,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,731293.5,605.1510620117188,731293.5,855.156982421875,232127.03125,361.6018371582031,232127.03125,481.7956237792969
1,200639.953125,325.3421936035156,200639.953125,447.92852783203125,178290.796875,305.0146179199219,178290.796875,422.24493408203125
2,169051.640625,292.3325500488281,169051.640625,411.1589050292969,160124.625,286.6588439941406,160124.625,400.15576171875
3,155070.125,277.4192810058594,155070.125,393.7894287109375,149794.078125,273.03485107421875,149794.078125,387.03240966796875
4,146808.859375,267.76031494140625,146808.859375,383.15643310546875,142802.359375,263.2086486816406,142802.359375,377.8919982910156
5,141258.578125,260.5993957519531,141258.578125,375.84381103515625,138746.25,258.9402770996094,138746.25,372.486572265625
6,137522.484375,256.1925048828125,137522.484375,370.8402404785156,136530.984375,256.0140380859375,136530.984375,369.5010070800781
7,134399.5625,251.66053771972656,134399.5625,366.60546875,133270.765625,251.5254669189453,133270.765625,365.06268310546875
8,132013.03125,248.1269073486328,132013.03125,363.3359680175781,132236.8125,251.8670654296875,132236.8125,363.643798828125
9,129888.546875,245.8292694091797,129888.546875,360.4005432128906,131525.0625,250.72198486328125,131525.0625,362.6638488769531
10,127725.9609375,243.432373046875,127725.9609375,357.3876953125,128674.9921875,245.28286743164062,128674.9921875,358.71295166015625
11,126167.546875,240.68016052246094,126167.546875,355.2007141113281,126846.796875,240.93374633789062,126846.796875,356.15557861328125
12,124478.515625,238.78372192382812,124478.515625,352.81512451171875,125727.3125,242.39207458496094,125727.3125,354.5804748535156
13,122828.390625,236.79067993164062,122828.390625,350.46881103515625,123810.5234375,238.54541015625,123810.5234375,351.8671875
14,120657.296875,234.9373321533203,120657.296875,347.35760498046875,122588.0078125,233.49378967285156,122588.0078125,350.1257019042969
15,118823.640625,231.2791748046875,118823.640625,344.7080383300781,121566.7578125,238.94314575195312,121566.7578125,348.66424560546875
16,116169.640625,229.6163330078125,116169.640625,340.836669921875,118544.3203125,231.94703674316406,118544.3203125,344.3026428222656
17,113761.8046875,226.30401611328125,113761.8046875,337.28594970703125,115550.625,226.9013214111328,115550.625,339.9273681640625
18,111105.6796875,223.4729461669922,111105.6796875,333.3251953125,113647.3125,225.15625,113647.3125,337.1161804199219
19,108555.65625,220.51498413085938,108555.65625,329.47784423828125,113745.2265625,222.09054565429688,113745.2265625,337.2613525390625
20,106370.609375,218.85101318359375,106370.609375,326.14508056640625,109006.4296875,217.93406677246094,109006.4296875,330.1612243652344
21,103840.3671875,215.1722412109375,103840.3671875,322.2427062988281,107480.4296875,222.8647003173828,107480.4296875,327.8420715332031
22,102009.3984375,213.698974609375,102009.3984375,319.38909912109375,104767.1328125,217.4983673095703,104767.1328125,323.6775207519531
23,100302.9140625,213.25303649902344,100302.9140625,316.70635986328125,104566.5,212.25437927246094,104566.5,323.367431640625
24,99002.328125,210.5347137451172,99002.328125,314.6463623046875,101511.2265625,212.8274383544922,101511.2265625,318.6082763671875
25,97532.1640625,209.3125457763672,97532.1640625,312.3013916015625,103780.1875,211.82461547851562,103780.1875,322.1493225097656
26,96539.296875,207.9425506591797,96539.296875,310.7077331542969,99586.75,210.81378173828125,99586.75,315.57366943359375
27,95249.6875,207.0045166015625,95249.6875,308.62548828125,98892.8125,206.815185546875,98892.8125,314.4722900390625
28,94459.53125,205.67385864257812,94459.53125,307.3426818847656,98053.4140625,207.10926818847656,98053.4140625,313.13482666015625
