,loss,MAE,RMSE,MAPE,MSLE,val_loss,val_MAE,val_RMSE,val_MAPE,val_MSLE
0,673.9732055664062,673.9732055664062,931.1849975585938,996996544.0,14.338519096374512,583.915771484375,583.915771484375,841.5758666992188,3882665472.0,3.0242154598236084
1,426.33404541015625,426.33404541015625,646.3410034179688,11495781376.0,2.071932554244995,336.1434020996094,336.1434020996094,489.9347229003906,17747458048.0,1.910386085510254
2,318.4030456542969,318.4030456542969,473.6074523925781,17556293632.0,1.849354863166809,308.9566345214844,308.9566345214844,455.289794921875,16764739584.0,1.7803717851638794
3,299.12591552734375,299.12591552734375,446.01507568359375,16531326976.0,1.7659327983856201,293.09136962890625,293.09136962890625,434.2546081542969,15389664256.0,1.6789525747299194
4,285.91796875,285.91796875,427.23052978515625,15140845568.0,1.6731765270233154,281.496337890625,281.496337890625,415.5928039550781,14433333248.0,1.6006269454956055
5,276.1024169921875,276.1024169921875,413.6971130371094,13820617728.0,1.5865466594696045,272.389892578125,272.389892578125,404.6464538574219,12873406464.0,1.500393033027649
6,268.8861999511719,268.8861999511719,402.5582275390625,12574713856.0,1.511924147605896,265.8692626953125,265.8692626953125,395.8076477050781,11808154624.0,1.4221594333648682
7,263.0373229980469,263.0373229980469,395.470458984375,11338552320.0,1.4416649341583252,260.6617126464844,260.6617126464844,389.879638671875,10437853184.0,1.3397482633590698
8,258.0615234375,258.0615234375,389.5401611328125,9962193920.0,1.3645431995391846,256.3074035644531,256.3074035644531,382.89154052734375,9306430464.0,1.2735962867736816
9,254.03338623046875,254.03338623046875,384.12493896484375,8720229376.0,1.2987829446792603,252.57080078125,252.57080078125,380.4334716796875,8066894848.0,1.1936500072479248
10,250.42340087890625,250.42340087890625,380.3404235839844,7495598080.0,1.228585958480835,249.458740234375,249.458740234375,375.3641052246094,7138476032.0,1.1231169700622559
11,247.40170288085938,247.40170288085938,375.8327941894531,6526361600.0,1.1555862426757812,246.93785095214844,246.93785095214844,374.3167724609375,6006068736.0,1.0392040014266968
12,244.86404418945312,244.86404418945312,373.3611145019531,5623484416.0,1.0955455303192139,244.46881103515625,244.46881103515625,372.6878662109375,5045499904.0,0.9645512104034424
13,242.25650024414062,242.25650024414062,370.9540100097656,4645049856.0,1.0185378789901733,242.65562438964844,242.65562438964844,369.36505126953125,4442292736.0,0.8984987139701843
14,240.21231079101562,240.21231079101562,368.4827880859375,3969212928.0,0.9544583559036255,241.0235595703125,241.0235595703125,368.39190673828125,3742875136.0,0.835330069065094
15,237.991943359375,237.991943359375,366.9956970214844,3227635200.0,0.8890852928161621,239.50430297851562,239.50430297851562,365.93463134765625,3253418752.0,0.7939658164978027
16,236.32479858398438,236.32479858398438,365.3162536621094,2680268032.0,0.8355310559272766,237.9458465576172,237.9458465576172,363.58465576171875,2811988736.0,0.7563880681991577
17,234.7882843017578,234.7882843017578,363.1930236816406,2213495296.0,0.7880436182022095,236.2093048095703,236.2093048095703,364.2677917480469,2313784320.0,0.7071520686149597
18,233.0373992919922,233.0373992919922,361.281494140625,1861568512.0,0.7487956881523132,235.49932861328125,235.49932861328125,364.8582458496094,1819462528.0,0.6589287519454956
19,231.74876403808594,231.74876403808594,361.57391357421875,1433025536.0,0.7009556293487549,234.0736541748047,234.0736541748047,361.8106994628906,1622912768.0,0.6415824890136719
20,230.56854248046875,230.56854248046875,360.0374755859375,1164716032.0,0.6673687100410461,232.9317169189453,232.9317169189453,363.2452087402344,1295733504.0,0.5955240726470947
21,229.7057342529297,229.7057342529297,359.6446533203125,975950400.0,0.636385440826416,231.68138122558594,231.68138122558594,360.1101379394531,1112690560.0,0.5788679718971252
22,228.5286102294922,228.5286102294922,358.7239074707031,760367168.0,0.6026182174682617,231.02603149414062,231.02603149414062,359.4393005371094,953912832.0,0.5527032017707825
23,227.6400909423828,227.6400909423828,357.50384521484375,643924736.0,0.5802430510520935,230.44992065429688,230.44992065429688,359.6541442871094,762146368.0,0.5236313939094543
24,227.0433807373047,227.0433807373047,357.597900390625,533455680.0,0.5537168979644775,229.7550811767578,229.7550811767578,359.09307861328125,663069760.0,0.5065599083900452
25,226.1532440185547,226.1532440185547,356.29486083984375,446203168.0,0.5320349931716919,229.23245239257812,229.23245239257812,359.82940673828125,588044608.0,0.48762595653533936
26,225.1770477294922,225.1770477294922,355.7810363769531,387583680.0,0.5155049562454224,228.69342041015625,228.69342041015625,357.4105529785156,544502976.0,0.4827839434146881
27,224.7688751220703,224.7688751220703,355.4618835449219,347891904.0,0.5039649605751038,228.32760620117188,228.32760620117188,356.78277587890625,471649664.0,0.4753321409225464
28,223.85000610351562,223.85000610351562,354.3616638183594,310879296.0,0.4907132685184479,227.2278289794922,227.2278289794922,358.2456970214844,369535264.0,0.44932112097740173
29,223.3927764892578,223.3927764892578,354.76043701171875,270975680.0,0.48009544610977173,226.42445373535156,226.42445373535156,355.4754943847656,372486688.0,0.45542263984680176
30,222.74221801757812,222.74221801757812,353.1844482421875,246276608.0,0.4719431400299072,225.3481903076172,225.3481903076172,355.282958984375,326996448.0,0.44239342212677
31,222.1652069091797,222.1652069091797,352.6693115234375,235804800.0,0.4674926996231079,224.9429931640625,224.9429931640625,355.7814636230469,294847520.0,0.43516382575035095
32,221.1967315673828,221.1967315673828,351.9277038574219,208211056.0,0.45892664790153503,224.13771057128906,224.13771057128906,353.5639343261719,287425504.0,0.43927615880966187
33,220.37864685058594,220.37864685058594,350.4871520996094,214170880.0,0.4589138627052307,224.35350036621094,224.35350036621094,352.6344299316406,261189152.0,0.43777137994766235
34,219.84669494628906,219.84669494628906,349.71844482421875,183596656.0,0.4497207999229431,222.7120361328125,222.7120361328125,353.7875671386719,238383200.0,0.42098143696784973
35,218.9651641845703,218.9651641845703,349.37249755859375,173406736.0,0.44483983516693115,221.790283203125,221.790283203125,351.2574768066406,252071408.0,0.4290250837802887
36,218.07872009277344,218.07872009277344,347.3375244140625,179904736.0,0.4451908767223358,222.01242065429688,222.01242065429688,354.0758361816406,188187408.0,0.40628841519355774
37,216.78968811035156,216.78968811035156,347.1239929199219,158200592.0,0.4352318346500397,221.4238739013672,221.4238739013672,349.5426025390625,212003072.0,0.41905301809310913
38,216.08084106445312,216.08084106445312,345.46075439453125,157157504.0,0.4342910945415497,219.8328094482422,219.8328094482422,349.728271484375,200797488.0,0.4129592776298523
39,214.7149658203125,214.7149658203125,344.3080139160156,149259152.0,0.42627736926078796,218.14202880859375,218.14202880859375,349.3559265136719,175477360.0,0.40098729729652405
40,213.69564819335938,213.69564819335938,343.4165344238281,145662096.0,0.42346933484077454,217.23342895507812,217.23342895507812,347.55377197265625,203428032.0,0.41203442215919495
41,212.43006896972656,212.43006896972656,341.1826477050781,134583888.0,0.41709768772125244,216.02015686035156,216.02015686035156,346.124755859375,213802640.0,0.41533973813056946
42,211.37086486816406,211.37086486816406,340.04937744140625,144661856.0,0.41996434330940247,216.41897583007812,216.41897583007812,349.3027648925781,169928544.0,0.39008063077926636
43,210.0634002685547,210.0634002685547,338.5964660644531,132846592.0,0.40942904353141785,214.7971954345703,214.7971954345703,347.6709899902344,162711152.0,0.3855220079421997
44,209.00267028808594,209.00267028808594,336.8768615722656,141490688.0,0.40991950035095215,212.6776580810547,212.6776580810547,343.687744140625,160008272.0,0.3858742117881775
45,207.894775390625,207.894775390625,336.0445251464844,129002864.0,0.40284425020217896,211.48080444335938,211.48080444335938,340.67333984375,154109440.0,0.38685205578804016
