,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,720243.625,595.1619873046875,720243.625,848.6716918945312,292581.8125,366.5179138183594,292581.8125,540.9083251953125
1,212739.828125,326.4915771484375,212739.828125,461.2372741699219,189025.84375,315.41546630859375,189025.84375,434.7710266113281
2,177042.015625,297.39666748046875,177042.015625,420.76361083984375,168903.28125,296.8529968261719,168903.28125,410.97845458984375
3,161359.953125,281.7722473144531,161359.953125,401.69635009765625,157719.484375,282.0461120605469,157719.484375,397.1391296386719
4,152131.46875,271.7681884765625,152131.46875,390.04034423828125,151405.28125,275.0258483886719,151405.28125,389.1083068847656
5,145934.703125,264.6662292480469,145934.703125,382.0140075683594,147365.390625,266.4375,147365.390625,383.8819885253906
6,141759.90625,259.39501953125,141759.90625,376.5101623535156,144904.09375,261.2882080078125,144904.09375,380.6626892089844
7,138543.203125,254.9046630859375,138543.203125,372.21392822265625,141726.46875,260.4317321777344,141726.46875,376.46575927734375
8,136400.046875,252.77088928222656,136400.046875,369.3237609863281,140688.59375,255.61538696289062,140688.59375,375.08477783203125
9,134157.875,249.27008056640625,134157.875,366.27569580078125,138561.34375,255.09881591796875,138561.34375,372.23828125
10,132441.421875,247.4488067626953,132441.421875,363.9250183105469,138216.34375,251.10252380371094,138216.34375,371.77459716796875
11,131165.84375,245.215576171875,131165.84375,362.1682434082031,136976.65625,249.31732177734375,136976.65625,370.10357666015625
12,129823.328125,243.65151977539062,129823.328125,360.31005859375,135081.125,248.6796875,135081.125,367.5338439941406
13,128688.796875,241.8846893310547,128688.796875,358.7322082519531,134506.859375,246.3671112060547,134506.859375,366.75177001953125
14,127588.4921875,240.19117736816406,127588.4921875,357.1953125,134912.6875,244.3580780029297,134912.6875,367.30462646484375
15,126939.265625,239.1892547607422,126939.265625,356.2853698730469,133319.078125,243.27195739746094,133319.078125,365.12884521484375
16,126033.4453125,237.32147216796875,126033.4453125,355.01190185546875,132368.21875,242.53872680664062,132368.21875,363.8244323730469
17,125034.0234375,236.00543212890625,125034.0234375,353.60150146484375,131461.390625,241.82192993164062,131461.390625,362.5760498046875
18,124051.2734375,234.841796875,124051.2734375,352.2091369628906,130557.5625,243.22213745117188,130557.5625,361.3275146484375
19,123409.7109375,234.21453857421875,123409.7109375,351.29718017578125,130022.53125,240.65753173828125,130022.53125,360.58636474609375
20,122725.4140625,232.63201904296875,122725.4140625,350.3218688964844,129302.4453125,239.8585205078125,129302.4453125,359.58648681640625
21,122021.015625,232.5299835205078,122021.015625,349.3150634765625,128987.0,238.11471557617188,128987.0,359.1476135253906
22,121206.1640625,230.78077697753906,121206.1640625,348.1467590332031,128290.9921875,240.54965209960938,128290.9921875,358.17730712890625
23,120509.2734375,230.24925231933594,120509.2734375,347.14447021484375,127373.859375,237.0568084716797,127373.859375,356.8947448730469
24,119782.40625,229.4913330078125,119782.40625,346.095947265625,128215.953125,235.53086853027344,128215.953125,358.0725402832031
25,119021.7890625,228.53919982910156,119021.7890625,344.995361328125,127118.7734375,235.24620056152344,127118.7734375,356.5372009277344
26,118322.6875,228.1734619140625,118322.6875,343.98065185546875,125988.8359375,234.49623107910156,125988.8359375,354.9490661621094
27,117457.1015625,226.58633422851562,117457.1015625,342.72015380859375,124835.8515625,234.37692260742188,124835.8515625,353.3211669921875
28,116624.8515625,226.15843200683594,116624.8515625,341.5038146972656,123940.5625,234.1503448486328,123940.5625,352.05194091796875
29,115879.1015625,225.47520446777344,115879.1015625,340.4101867675781,123359.875,234.00103759765625,123359.875,351.22625732421875
30,115328.171875,224.32342529296875,115328.171875,339.6000061035156,122692.5859375,232.23085021972656,122692.5859375,350.2750244140625
31,114061.375,223.67320251464844,114061.375,337.729736328125,121802.6796875,231.55474853515625,121802.6796875,349.0024108886719
