,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,525870.8125,504.3948669433594,525870.8125,725.1694946289062,194380.4375,313.6748962402344,194380.4375,440.8859558105469
1,169827.875,290.592529296875,169827.875,412.1017761230469,150703.6875,273.9206237792969,150703.6875,388.2057189941406
2,140043.65625,257.4425048828125,140043.65625,374.22406005859375,129395.7578125,247.20863342285156,129395.7578125,359.7162170410156
3,123991.2421875,239.85447692871094,123991.2421875,352.1239013671875,117981.3984375,231.4353790283203,117981.3984375,343.48419189453125
4,114430.625,228.12350463867188,114430.625,338.2759704589844,114235.46875,236.01312255859375,114235.46875,337.98736572265625
5,106578.9765625,220.33787536621094,106578.9765625,326.46435546875,106284.90625,217.21340942382812,106284.90625,326.013671875
6,101278.046875,215.14120483398438,101278.046875,318.24212646484375,101663.1953125,215.7339630126953,101663.1953125,318.8466491699219
7,97504.34375,210.66464233398438,97504.34375,312.2568664550781,99758.6875,214.67478942871094,99758.6875,315.8459777832031
8,94930.3984375,208.86672973632812,94930.3984375,308.1077575683594,98222.2890625,214.0227813720703,98222.2890625,313.40435791015625
9,92856.8515625,205.44480895996094,92856.8515625,304.7242126464844,95253.671875,206.7904815673828,95253.671875,308.6319274902344
10,91003.0703125,203.2459259033203,91003.0703125,301.6671447753906,93895.21875,204.2602996826172,93895.21875,306.42327880859375
11,88914.8828125,200.8874053955078,88914.8828125,298.18597412109375,95502.84375,204.74365234375,95502.84375,309.03533935546875
12,87177.109375,200.1185302734375,87177.109375,295.2576904296875,92423.921875,201.78854370117188,92423.921875,304.0130310058594
13,85171.4921875,196.4070281982422,85171.4921875,291.841552734375,90266.484375,200.60552978515625,90266.484375,300.4438171386719
14,84744.234375,196.6013641357422,84744.234375,291.108642578125,88549.2421875,199.36227416992188,88549.2421875,297.5722351074219
15,81240.984375,192.35304260253906,81240.984375,285.0280456542969,88788.6953125,198.8068389892578,88788.6953125,297.9743347167969
16,80150.671875,190.7266845703125,80150.671875,283.10894775390625,85911.515625,193.96734619140625,85911.515625,293.1066589355469
17,78557.7890625,187.95135498046875,78557.7890625,280.2816162109375,85792.453125,196.59925842285156,85792.453125,292.9034729003906
18,76984.015625,186.3916778564453,76984.015625,277.4599304199219,84178.84375,190.4021759033203,84178.84375,290.1358947753906
19,75271.1328125,183.8005828857422,75271.1328125,274.3558654785156,81933.0390625,188.67098999023438,81933.0390625,286.2394714355469
20,73700.4140625,182.67324829101562,73700.4140625,271.47821044921875,85153.609375,187.3773651123047,85153.609375,291.8109130859375
21,73558.5625,181.98919677734375,73558.5625,271.2168273925781,80156.6953125,187.08523559570312,80156.6953125,283.11956787109375
22,71516.2421875,179.16139221191406,71516.2421875,267.4252014160156,79072.046875,189.9141082763672,79072.046875,281.197509765625
23,71117.03125,177.23362731933594,71117.03125,266.6777648925781,77079.640625,181.81027221679688,77079.640625,277.6322021484375
24,67865.7890625,173.74664306640625,67865.7890625,260.5106201171875,77361.46875,189.20240783691406,77361.46875,278.1392822265625
25,68886.859375,175.0699462890625,68886.859375,262.46307373046875,74738.7890625,184.41738891601562,74738.7890625,273.38397216796875
26,65697.828125,171.42669677734375,65697.828125,256.3158874511719,74307.53125,182.92977905273438,74307.53125,272.5940856933594
27,64683.609375,169.72279357910156,64683.609375,254.32972717285156,73072.5859375,178.07847595214844,73072.5859375,270.3194274902344
28,63180.796875,166.80657958984375,63180.796875,251.35791015625,72387.2578125,176.69578552246094,72387.2578125,269.0487976074219
29,61381.22265625,164.85919189453125,61381.22265625,247.75233459472656,74294.90625,177.80482482910156,74294.90625,272.5709228515625
30,61087.375,164.2103729248047,61087.375,247.15859985351562,70348.578125,174.32554626464844,70348.578125,265.2330627441406
31,60712.171875,163.42697143554688,60712.171875,246.39840698242188,68329.65625,173.47549438476562,68329.65625,261.3994140625
32,58183.06640625,160.04318237304688,58183.06640625,241.211669921875,71245.1875,171.6515350341797,71245.1875,266.9179382324219
33,56717.796875,157.6774139404297,56717.796875,238.1549835205078,65240.390625,167.2439727783203,65240.390625,255.42198181152344
34,56444.19140625,158.22621154785156,56444.19140625,237.57986450195312,68842.640625,176.01870727539062,68842.640625,262.3788146972656
35,54536.85546875,155.3343505859375,54536.85546875,233.53128051757812,66851.4140625,176.29598999023438,66851.4140625,258.556396484375
36,51511.484375,150.35848999023438,51511.484375,226.96141052246094,62769.33203125,166.38458251953125,62769.33203125,250.5380859375
37,50914.71484375,149.41282653808594,50914.71484375,225.6428985595703,63026.87890625,166.7472686767578,63026.87890625,251.05154418945312
38,48585.65625,145.8839569091797,48585.65625,220.42153930664062,63809.48046875,167.6939697265625,63809.48046875,252.6053924560547
39,48352.41015625,146.0750732421875,48352.41015625,219.89181518554688,58287.703125,158.29478454589844,58287.703125,241.428466796875
40,45985.2421875,142.49087524414062,45985.2421875,214.4416961669922,57756.3203125,159.54061889648438,57756.3203125,240.325439453125
41,43960.3046875,138.65223693847656,43960.3046875,209.66712951660156,55908.70703125,157.05487060546875,55908.70703125,236.45022583007812
