,loss,MAE,RMSE,MAPE,MSLE,val_loss,val_MAE,val_RMSE,val_MAPE,val_MSLE
0,5541467.0,664.4982299804688,919.6337280273438,4542648.5,24.58921241760254,2645880.5,706.45654296875,953.4042358398438,2645880.5,25.588275909423828
1,1872081.875,701.5067138671875,954.4481201171875,1872081.875,22.755596160888672,598778.75,703.3054809570312,951.202880859375,598778.75,19.83211898803711
2,661972.9375,697.38134765625,951.5974731445312,661972.9375,17.406326293945312,371283.15625,697.9955444335938,947.4934692382812,371283.15625,15.063450813293457
3,415976.71875,692.7255859375,948.3485107421875,415976.71875,14.067049026489258,222521.859375,694.017822265625,944.676025390625,222521.859375,12.993433952331543
4,170948.953125,688.466064453125,945.2998046875,170948.953125,12.163363456726074,146562.1875,689.7806396484375,941.7060546875,146562.1875,11.42597770690918
5,105171.15625,684.3997192382812,942.448974609375,105171.15625,10.829957008361816,81345.4296875,686.0532836914062,939.0357055664062,81345.4296875,10.354549407958984
6,58810.2578125,681.1232299804688,940.09619140625,58810.2578125,9.966914176940918,32575.546875,682.7042846679688,936.5831298828125,32575.546875,9.557546615600586
7,42610.0625,678.093505859375,937.8348388671875,42610.0625,9.270580291748047,25929.140625,679.6371459960938,934.2755126953125,25929.140625,8.929558753967285
8,34947.38671875,675.595703125,935.905517578125,34947.38671875,8.774150848388672,22279.392578125,677.4134521484375,932.5568237304688,22279.392578125,8.529010772705078
9,41266.39453125,673.5265502929688,934.3042602539062,41266.39453125,8.404293060302734,18333.8515625,675.3068237304688,930.8956909179688,18333.8515625,8.177536010742188
10,12877.0517578125,671.56005859375,932.7645263671875,12877.0517578125,8.082036972045898,7927.6181640625,673.6322631835938,929.5534057617188,7927.6181640625,7.920742988586426
11,19868.1015625,669.587158203125,931.1998901367188,19868.1015625,7.77960729598999,11815.673828125,671.9346313476562,928.1749267578125,11815.673828125,7.673161506652832
12,14074.826171875,668.5701293945312,930.4036254882812,14074.826171875,7.64003849029541,18667.05078125,670.6993408203125,927.1865234375,18667.05078125,7.504758834838867
13,14213.8037109375,666.9612426757812,929.0717163085938,14213.8037109375,7.413811206817627,4750.794921875,669.4174194335938,926.1069946289062,4750.794921875,7.336035251617432
14,9977.3857421875,665.9664916992188,928.2469482421875,9977.3857421875,7.287095069885254,22947.369140625,668.4810791015625,925.2942504882812,22947.369140625,7.22081995010376
15,17474.8203125,665.0177001953125,927.4464111328125,17474.8203125,7.1678080558776855,14479.77734375,667.4970092773438,924.410888671875,14479.77734375,7.097995758056641
16,18919.556640625,664.0408325195312,926.544921875,18919.556640625,7.047125339508057,19802.728515625,666.6466674804688,923.6381225585938,19802.728515625,6.9974260330200195
17,14550.734375,663.3204345703125,925.9115600585938,14550.734375,6.96253776550293,11519.556640625,665.9412231445312,922.978515625,11519.556640625,6.914622783660889
18,10165.0595703125,662.9171142578125,925.4986572265625,10165.0595703125,6.920144081115723,14856.4443359375,665.0343627929688,922.1689453125,14856.4443359375,6.812099456787109
19,9183.0751953125,662.1610717773438,924.8099975585938,9183.0751953125,6.830358028411865,34693.08203125,664.3900146484375,921.537841796875,34693.08203125,6.737842559814453
20,13438.6552734375,661.3946533203125,924.1415405273438,13438.6552734375,6.743091106414795,33947.48828125,663.9654541015625,921.1168212890625,33947.48828125,6.693662166595459
21,10922.974609375,661.1372680664062,923.843505859375,10922.974609375,6.718959808349609,12441.9931640625,663.6049194335938,920.7154541015625,12441.9931640625,6.657092094421387
22,13680.8095703125,660.4253540039062,923.1891479492188,13680.8095703125,6.638174533843994,11179.529296875,663.1196899414062,920.2110595703125,11179.529296875,6.604832172393799
23,18891.546875,659.99267578125,922.721923828125,18891.546875,6.59204626083374,10173.6484375,662.6150512695312,919.70751953125,10173.6484375,6.5524444580078125
24,9025.6181640625,659.5185546875,922.2907104492188,9025.6181640625,6.544818878173828,22363.90625,662.0977172851562,919.18798828125,22363.90625,6.500819206237793
25,13522.841796875,659.0181274414062,921.779052734375,13522.841796875,6.495978832244873,7624.6591796875,661.6073608398438,918.69775390625,7624.6591796875,6.453512191772461
26,17083.94921875,658.572998046875,921.3312377929688,17083.94921875,6.451642990112305,13189.61328125,661.1078491210938,918.1736450195312,13189.61328125,6.403857707977295
27,13698.666015625,657.9182739257812,920.7554321289062,13698.666015625,6.3892621994018555,45027.88671875,660.6137084960938,917.6878662109375,45027.88671875,6.358215808868408
28,22394.48046875,657.4146728515625,920.240966796875,22394.48046875,6.342868328094482,12607.384765625,660.24365234375,917.2730102539062,12607.384765625,6.324969291687012
29,10690.63671875,657.1293334960938,919.9163818359375,10690.63671875,6.313401222229004,16756.33984375,659.6968994140625,916.7330322265625,16756.33984375,6.273542404174805
30,12011.8271484375,656.9579467773438,919.6875610351562,12011.8271484375,6.306122303009033,8166.3203125,659.5310668945312,916.5044555664062,8166.3203125,6.262100696563721
31,12270.306640625,656.3444213867188,919.1456298828125,12270.306640625,6.2457780838012695,31383.052734375,659.0578002929688,916.01513671875,31383.052734375,6.219813823699951
32,11702.404296875,656.499267578125,919.1939697265625,11702.404296875,6.271005630493164,8338.353515625,659.1795043945312,916.0313110351562,8338.353515625,6.243020534515381
33,11816.65234375,656.1934814453125,918.8367919921875,11816.65234375,6.24599027633667,22474.22265625,658.9222412109375,915.7067260742188,22474.22265625,6.222598075866699
34,15254.90625,656.1019897460938,918.6353759765625,15254.90625,6.240625381469727,9300.3935546875,658.583251953125,915.3367919921875,9300.3935546875,6.194983959197998
35,15255.353515625,655.7462768554688,918.3095092773438,15255.353515625,6.214442253112793,8525.123046875,658.158447265625,914.8944702148438,8525.123046875,6.159230709075928
36,10544.7412109375,655.226806640625,917.7777709960938,10544.7412109375,6.171777248382568,6535.67529296875,657.8081665039062,914.5076904296875,6535.67529296875,6.130683898925781
37,12681.896484375,654.9400634765625,917.4547729492188,12681.896484375,6.147832870483398,49883.40234375,657.6303100585938,914.2564697265625,49883.40234375,6.120465278625488
38,9495.3193359375,654.7365112304688,917.241455078125,9495.3193359375,6.133603572845459,16929.4921875,657.2861328125,913.8961791992188,16929.4921875,6.09260892868042
39,8840.0771484375,654.3785400390625,916.8529052734375,8840.0771484375,6.1070027351379395,14256.2080078125,657.1214599609375,913.6593017578125,14256.2080078125,6.0858235359191895
40,9460.1015625,654.3787231445312,916.7787475585938,9460.1015625,6.1138176918029785,5331.4287109375,656.7919311523438,913.3025512695312,5331.4287109375,6.062235355377197
41,8798.4404296875,653.688232421875,916.1144409179688,8798.4404296875,6.055019855499268,24193.080078125,656.4559936523438,912.93310546875,24193.080078125,6.036330223083496
42,12007.453125,653.7490234375,916.133056640625,12007.453125,6.0712890625,37765.5078125,656.163330078125,912.6142578125,37765.5078125,6.018108367919922
43,13002.1142578125,652.9177856445312,915.3733520507812,13002.1142578125,5.999576091766357,21947.84765625,655.7637939453125,912.2152709960938,21947.84765625,5.989609241485596
44,134444.171875,655.876953125,917.8471069335938,134444.171875,6.292303085327148,27282.138671875,661.6068725585938,917.2083129882812,27282.138671875,6.548637390136719
45,56898.515625,661.6350708007812,922.6668090820312,56898.515625,6.89757776260376,20715.392578125,667.6751708984375,922.278076171875,20715.392578125,7.216522693634033
46,64395.421875,663.4255981445312,924.18212890625,64395.421875,7.078251361846924,44358.74609375,665.7682495117188,920.7672119140625,44358.74609375,6.9877214431762695
47,101528.578125,663.094970703125,923.9183959960938,101528.578125,7.04353666305542,4104.88134765625,666.0368041992188,921.0209350585938,4104.88134765625,7.023385524749756
48,6888.462890625,662.6465454101562,923.6195068359375,6888.462890625,6.990782737731934,32129.658203125,664.7747802734375,920.0090942382812,32129.658203125,6.875176906585693
49,14210.400390625,661.1085205078125,922.3688354492188,14210.400390625,6.812972068786621,12445.24609375,663.531494140625,918.9811401367188,12445.24609375,6.739947319030762
50,11771.1162109375,660.2366333007812,921.6376953125,11771.1162109375,6.713559150695801,4679.60791015625,662.6262817382812,918.2096557617188,4679.60791015625,6.641317844390869
51,8794.2529296875,659.2736206054688,920.8373413085938,8794.2529296875,6.6106648445129395,28039.3125,661.6743774414062,917.3943481445312,28039.3125,6.542879581451416
52,12604.3984375,658.5882568359375,920.2530517578125,12604.3984375,6.539078235626221,16526.7109375,660.7276000976562,916.581787109375,16526.7109375,6.445441722869873
53,11817.0654296875,657.7538452148438,919.52001953125,11817.0654296875,6.451335906982422,13149.48828125,660.1148681640625,916.0122680664062,13149.48828125,6.384504795074463
54,16314.0458984375,657.60205078125,919.3366088867188,16314.0458984375,6.455009460449219,21767.572265625,660.0540161132812,915.9369506835938,21767.572265625,6.399608135223389
55,14357.853515625,657.1806640625,918.9613037109375,14357.853515625,6.416614532470703,26153.94140625,659.578125,915.4839477539062,26153.94140625,6.3555192947387695
56,20816.0546875,656.3671264648438,918.2747192382812,20816.0546875,6.337417125701904,2078.91015625,658.9207153320312,914.8914794921875,2078.91015625,6.294907569885254
57,14886.2802734375,655.9959106445312,917.9072875976562,14886.2802734375,6.307256698608398,40658.3125,658.4091796875,914.412353515625,40658.3125,6.250401020050049
58,23961.59375,655.4553833007812,917.4468994140625,23961.59375,6.260117053985596,18578.814453125,657.9595336914062,913.9904174804688,18578.814453125,6.2129411697387695
59,8997.5888671875,655.0757446289062,917.0588989257812,8997.5888671875,6.224351406097412,4425.60595703125,657.4077758789062,913.466552734375,4425.60595703125,6.1636738777160645
60,8040.09130859375,654.4053344726562,916.4814453125,8040.09130859375,6.167255401611328,10224.9443359375,656.8683471679688,912.9658813476562,10224.9443359375,6.119370460510254
61,10435.908203125,654.1683349609375,916.1974487304688,10435.908203125,6.150119781494141,12799.267578125,656.4814453125,912.5607299804688,12799.267578125,6.087568759918213
62,13761.177734375,653.4464111328125,915.5789794921875,13761.177734375,6.087323188781738,1900.3795166015625,655.892578125,912.00439453125,1900.3795166015625,6.0390729904174805
63,9420.8095703125,653.0147094726562,915.13818359375,9420.8095703125,6.050470352172852,17191.654296875,655.572509765625,911.6611328125,17191.654296875,6.014677047729492
64,19595.595703125,652.5835571289062,914.7264404296875,19595.595703125,6.015890598297119,14960.1083984375,655.2280883789062,911.2943725585938,14960.1083984375,5.986942768096924
65,17024.701171875,652.3270263671875,914.4672241210938,17024.701171875,5.998715400695801,4350.27783203125,654.889404296875,910.950927734375,4350.27783203125,5.962239742279053
