,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,315067.09375,385.3643493652344,315067.09375,561.308349609375,152647.40625,280.5845031738281,152647.40625,390.701171875
1,124395.0390625,241.8609161376953,124395.0390625,352.6968078613281,118913.546875,227.47032165527344,118913.546875,344.83843994140625
2,100989.2890625,215.94285583496094,100989.2890625,317.7881164550781,99180.2109375,215.4408416748047,99180.2109375,314.92889404296875
3,92007.8515625,205.84332275390625,92007.8515625,303.3279724121094,92865.8125,206.5726776123047,92865.8125,304.7389221191406
4,90618.9921875,203.9983673095703,90618.9921875,301.0298767089844,94227.671875,213.3318328857422,94227.671875,306.96527099609375
5,83677.453125,194.0083770751953,83677.453125,289.2705383300781,84990.8984375,198.36798095703125,84990.8984375,291.531982421875
6,79829.5859375,191.9383544921875,79829.5859375,282.5412902832031,85504.3359375,185.04490661621094,85504.3359375,292.4112548828125
7,76764.40625,185.15956115722656,76764.40625,277.06390380859375,85527.546875,204.23643493652344,85527.546875,292.450927734375
8,69771.90625,176.5359344482422,69771.90625,264.14373779296875,74486.84375,180.0469512939453,74486.84375,272.92279052734375
9,65767.1328125,169.39102172851562,65767.1328125,256.4510192871094,71691.578125,171.22128295898438,71691.578125,267.7528381347656
10,59750.87890625,159.6967010498047,59750.87890625,244.43992614746094,75285.9375,173.30979919433594,75285.9375,274.3828430175781
11,54600.7734375,152.37896728515625,54600.7734375,233.6680908203125,74980.1796875,176.6925506591797,74980.1796875,273.8251037597656
12,47794.3515625,140.7346954345703,47794.3515625,218.6191864013672,61387.5859375,165.09754943847656,61387.5859375,247.7651824951172
13,46169.11328125,137.3627166748047,46169.11328125,214.8699951171875,53357.58203125,146.55892944335938,53357.58203125,230.9925994873047
14,38133.85546875,125.35848999023438,38133.85546875,195.27891540527344,49757.34375,140.895263671875,49757.34375,223.06353759765625
15,36946.59765625,123.72142791748047,36946.59765625,192.21498107910156,48241.96875,138.42813110351562,48241.96875,219.6405487060547
16,31609.3671875,114.7636947631836,31609.3671875,177.7902374267578,46847.80078125,136.13072204589844,46847.80078125,216.4435272216797
17,28241.5390625,107.15972137451172,28241.5390625,168.05218505859375,46059.3984375,136.69320678710938,46059.3984375,214.61453247070312
18,26435.490234375,103.95630645751953,26435.490234375,162.58995056152344,44765.64453125,130.57943725585938,44765.64453125,211.5789337158203
19,25565.017578125,103.23320007324219,25565.017578125,159.89064025878906,57895.25390625,155.98617553710938,57895.25390625,240.61431884765625
20,28614.93359375,107.26351928710938,28614.93359375,169.15948486328125,38085.6953125,121.78863525390625,38085.6953125,195.1555633544922
21,22172.33984375,95.309814453125,22172.33984375,148.90379333496094,37609.58203125,121.9161605834961,37609.58203125,193.93190002441406
22,21448.484375,93.66869354248047,21448.484375,146.45301818847656,37863.19921875,118.37355041503906,37863.19921875,194.58468627929688
23,20276.474609375,91.70536804199219,20276.474609375,142.39549255371094,35857.0390625,115.61739349365234,35857.0390625,189.3595428466797
24,18425.72265625,88.20001983642578,18425.72265625,135.7413787841797,40054.28515625,130.07144165039062,40054.28515625,200.1356658935547
25,17785.873046875,86.59873962402344,17785.873046875,133.3636932373047,38507.3359375,117.69127655029297,38507.3359375,196.2328643798828
26,19138.763671875,89.85549926757812,19138.763671875,138.34292602539062,31789.177734375,107.79559326171875,31789.177734375,178.29519653320312
27,16191.21875,81.94924926757812,16191.21875,127.24472045898438,33377.1953125,109.51854705810547,33377.1953125,182.69427490234375
28,17038.9375,83.66423797607422,17038.9375,130.5332794189453,31353.140625,106.67724609375,31353.140625,177.06817626953125
29,15040.0322265625,79.3656997680664,15040.0322265625,122.63780975341797,35101.0703125,113.43392181396484,35101.0703125,187.35279846191406
30,15787.66015625,81.00586700439453,15787.66015625,125.64895629882812,32391.994140625,108.39093017578125,32391.994140625,179.97775268554688
31,17637.923828125,84.15724182128906,17637.923828125,132.80784606933594,35305.859375,113.84211730957031,35305.859375,187.89852905273438
32,14549.0849609375,77.42034149169922,14549.0849609375,120.61959075927734,36046.7578125,116.0813217163086,36046.7578125,189.85983276367188
33,13874.884765625,75.87662506103516,13874.884765625,117.79170227050781,30428.4453125,103.2413101196289,30428.4453125,174.43751525878906
34,14125.0595703125,75.28396606445312,14125.0595703125,118.84889221191406,30898.0234375,105.11470031738281,30898.0234375,175.77833557128906
35,14322.361328125,77.32855224609375,14322.361328125,119.67607116699219,33836.63671875,111.22575378417969,33836.63671875,183.94737243652344
36,13379.7490234375,74.37709045410156,13379.7490234375,115.67086791992188,31060.73828125,103.79729461669922,31060.73828125,176.24057006835938
37,12861.986328125,72.66667175292969,12861.986328125,113.41069793701172,29704.4296875,102.4112319946289,29704.4296875,172.3497314453125
38,11600.49609375,68.76602172851562,11600.49609375,107.70559692382812,32281.3125,107.61660766601562,32281.3125,179.67001342773438
39,11823.541015625,69.7363510131836,11823.541015625,108.7361068725586,32356.30859375,106.36708068847656,32356.30859375,179.87860107421875
40,13256.349609375,73.78659057617188,13256.349609375,115.13622283935547,33132.1015625,110.25857543945312,33132.1015625,182.0222625732422
41,13139.1162109375,73.92967987060547,13139.1162109375,114.62598419189453,29708.044921875,101.48795318603516,29708.044921875,172.36021423339844
42,11487.5087890625,68.34834289550781,11487.5087890625,107.17979431152344,30649.189453125,105.32936096191406,30649.189453125,175.069091796875
43,10265.5400390625,65.6626205444336,10265.5400390625,101.31900024414062,29682.615234375,99.65533447265625,29682.615234375,172.28643798828125
44,11082.150390625,68.07185363769531,11082.150390625,105.27178955078125,30193.291015625,103.5367202758789,30193.291015625,173.7621612548828
45,10912.2421875,66.7155990600586,10912.2421875,104.46167755126953,32114.66796875,105.40404510498047,32114.66796875,179.20565795898438
46,10632.1943359375,66.51953125,10632.1943359375,103.11253356933594,35133.1328125,114.1425552368164,35133.1328125,187.43833923339844
47,11065.8330078125,68.02518463134766,11065.8330078125,105.19425964355469,30290.19140625,103.83285522460938,30290.19140625,174.040771484375
48,10560.2509765625,66.04229736328125,10560.2509765625,102.7630844116211,31694.169921875,104.77674102783203,31694.169921875,178.028564453125
49,10061.2880859375,64.35466003417969,10061.2880859375,100.30596923828125,29217.431640625,101.38455200195312,29217.431640625,170.9310760498047
50,10415.1552734375,65.23242950439453,10415.1552734375,102.0546646118164,29291.44921875,103.06230926513672,29291.44921875,171.14744567871094
51,10047.4716796875,64.73836517333984,10047.4716796875,100.23707580566406,31230.517578125,102.9289779663086,31230.517578125,176.72158813476562
52,10525.0615234375,66.4020767211914,10525.0615234375,102.59172058105469,29933.736328125,101.34257507324219,29933.736328125,173.01368713378906
53,9212.2509765625,62.60344696044922,9212.2509765625,95.98046875,27946.599609375,97.3517837524414,27946.599609375,167.17236328125
54,8671.70703125,59.45689392089844,8671.70703125,93.12200164794922,28760.93359375,97.54583740234375,28760.93359375,169.59048461914062
55,10318.96875,64.70285034179688,10318.96875,101.58232879638672,28561.2890625,98.00439453125,28561.2890625,169.0008544921875
56,8881.369140625,60.406036376953125,8881.369140625,94.24101257324219,30680.90234375,102.33091735839844,30680.90234375,175.15965270996094
57,7876.42529296875,57.524532318115234,7876.42529296875,88.74922943115234,31389.900390625,105.62645721435547,31389.900390625,177.1719512939453
58,8828.2099609375,60.92433166503906,8828.2099609375,93.95855712890625,30420.001953125,100.66177368164062,30420.001953125,174.41331481933594
59,8573.8974609375,58.32431411743164,8573.8974609375,92.59534454345703,27733.318359375,95.40254974365234,27733.318359375,166.53323364257812
60,8514.1474609375,58.830108642578125,8514.1474609375,92.27214050292969,29751.591796875,101.59111785888672,29751.591796875,172.4864959716797
61,7876.9697265625,57.518558502197266,7876.9697265625,88.7522964477539,30562.951171875,101.67070770263672,30562.951171875,174.8226318359375
62,7733.1962890625,56.855003356933594,7733.1962890625,87.93859100341797,29263.3125,98.3774642944336,29263.3125,171.0652313232422
63,8528.1640625,58.72139358520508,8528.1640625,92.34806060791016,27866.466796875,97.40330505371094,27866.466796875,166.93252563476562
64,7913.88330078125,57.12560272216797,7913.88330078125,88.96000671386719,30514.55078125,100.85440063476562,30514.55078125,174.68414306640625
65,7783.61669921875,57.02886199951172,7783.61669921875,88.22480773925781,29087.09765625,98.2109603881836,29087.09765625,170.5493927001953
66,9151.806640625,61.203819274902344,9151.806640625,95.66507720947266,27588.228515625,97.47431945800781,27588.228515625,166.0970458984375
67,7054.10205078125,54.42057418823242,7054.10205078125,83.98870086669922,27360.625,95.98387145996094,27360.625,165.4104766845703
68,7015.40576171875,54.5538215637207,7015.40576171875,83.75801849365234,35177.734375,111.23280334472656,35177.734375,187.55728149414062
69,7436.19287109375,56.242916107177734,7436.19287109375,86.23336029052734,27576.97265625,97.24009704589844,27576.97265625,166.0631561279297
70,6645.19140625,53.159523010253906,6645.19140625,81.5180435180664,27783.998046875,95.65866088867188,27783.998046875,166.68533325195312
71,6847.56494140625,52.48222351074219,6847.56494140625,82.75001525878906,29750.861328125,102.73690032958984,29750.861328125,172.484375
72,7071.61767578125,53.997440338134766,7071.61767578125,84.09291076660156,29830.12890625,99.63134765625,29830.12890625,172.71400451660156
73,6304.4560546875,51.665000915527344,6304.4560546875,79.40060424804688,29065.6796875,100.48384857177734,29065.6796875,170.48660278320312
74,8494.029296875,58.27579879760742,8494.029296875,92.16305541992188,27099.591796875,99.49697875976562,27099.591796875,164.61953735351562
75,6837.99267578125,53.26351547241211,6837.99267578125,82.69215393066406,30982.4453125,103.44273376464844,30982.4453125,176.018310546875
76,7317.36181640625,54.33305740356445,7317.36181640625,85.54158020019531,28425.02734375,96.49514770507812,28425.02734375,168.59722900390625
77,6719.6689453125,52.7966194152832,6719.6689453125,81.97358703613281,30141.94921875,102.39510345458984,30141.94921875,173.61436462402344
78,7033.3359375,54.143821716308594,7033.3359375,83.86498260498047,32390.2734375,107.70211029052734,32390.2734375,179.9729766845703
79,6662.703125,52.790950775146484,6662.703125,81.62538146972656,27695.87109375,95.73999786376953,27695.87109375,166.42076110839844
