,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,452226.65625,459.1883544921875,452226.65625,672.47802734375,181680.421875,304.4161376953125,181680.421875,426.2398681640625
1,162110.921875,283.3695983886719,162110.921875,402.6300048828125,146216.640625,269.091064453125,146216.640625,382.3828430175781
2,134891.515625,253.20196533203125,134891.515625,367.27581787109375,126856.3203125,244.36737060546875,126856.3203125,356.1689453125
3,120262.5546875,234.09837341308594,120262.5546875,346.7889099121094,125857.6640625,249.99356079101562,125857.6640625,354.7642517089844
4,109827.4375,224.2034149169922,109827.4375,331.4022216796875,105700.1015625,218.40533447265625,105700.1015625,325.1155090332031
5,102134.671875,216.75816345214844,102134.671875,319.58514404296875,113853.140625,239.43739318847656,113853.140625,337.4212951660156
6,97920.0234375,213.28953552246094,97920.0234375,312.9217529296875,98528.484375,212.20944213867188,98528.484375,313.8924865722656
7,95022.3671875,210.4491729736328,95022.3671875,308.2569885253906,97545.0,213.6807098388672,97545.0,312.32196044921875
8,92337.59375,207.32411193847656,92337.59375,303.8710021972656,99847.40625,210.82089233398438,99847.40625,315.98638916015625
9,91002.7890625,205.07730102539062,91002.7890625,301.66668701171875,99314.2734375,209.6785430908203,99314.2734375,315.14166259765625
10,89055.453125,203.2638702392578,89055.453125,298.4216003417969,94066.328125,210.0299530029297,94066.328125,306.70233154296875
11,86885.375,199.20028686523438,86885.375,294.76324462890625,98695.875,220.65489196777344,98695.875,314.15899658203125
12,86066.796875,198.4724884033203,86066.796875,293.3714294433594,92677.84375,201.04660034179688,92677.84375,304.43035888671875
13,83637.8671875,194.2059326171875,83637.8671875,289.2021179199219,92826.2890625,200.8008575439453,92826.2890625,304.674072265625
14,82995.078125,195.82943725585938,82995.078125,288.0886535644531,91251.203125,202.43218994140625,91251.203125,302.0781555175781
15,80112.796875,190.5742950439453,80112.796875,283.04205322265625,86396.6796875,196.41270446777344,86396.6796875,293.9331359863281
16,78561.234375,189.240234375,78561.234375,280.28778076171875,87150.296875,196.50071716308594,87150.296875,295.2122802734375
17,76736.6328125,186.53646850585938,76736.6328125,277.0137634277344,87064.1796875,192.0007781982422,87064.1796875,295.06640625
18,75194.4140625,184.72250366210938,75194.4140625,274.21600341796875,87202.265625,190.1099853515625,87202.265625,295.30029296875
19,74857.1796875,182.8863525390625,74857.1796875,273.60040283203125,83004.375,191.63327026367188,83004.375,288.10479736328125
20,72686.3125,181.3257598876953,72686.3125,269.60400390625,83733.125,193.00962829589844,83733.125,289.36676025390625
21,70986.6171875,178.3262939453125,70986.6171875,266.4331359863281,86656.7109375,203.70294189453125,86656.7109375,294.3751220703125
22,71581.8828125,180.20399475097656,71581.8828125,267.54791259765625,93933.9921875,209.360595703125,93933.9921875,306.4865417480469
23,69432.6484375,177.4562225341797,69432.6484375,263.5007629394531,88288.015625,194.3744354248047,88288.015625,297.13299560546875
24,67672.7109375,174.165283203125,67672.7109375,260.1398010253906,76882.78125,182.2587432861328,76882.78125,277.2774353027344
25,64665.8046875,170.97549438476562,64665.8046875,254.2947235107422,75405.0078125,183.2059326171875,75405.0078125,274.5997314453125
26,63700.0625,168.8530731201172,63700.0625,252.3887176513672,75607.1875,181.14459228515625,75607.1875,274.9676208496094
27,62084.3359375,167.0997772216797,62084.3359375,249.1672821044922,76114.703125,182.3306884765625,76114.703125,275.8889465332031
28,60672.0859375,164.7593231201172,60672.0859375,246.31704711914062,73305.8828125,174.12818908691406,73305.8828125,270.7505798339844
29,59015.40234375,162.0918426513672,59015.40234375,242.9308624267578,68831.6796875,172.41055297851562,68831.6796875,262.35791015625
30,56478.78515625,158.8919219970703,56478.78515625,237.65264892578125,67162.5703125,165.94412231445312,67162.5703125,259.15740966796875
31,57076.375,158.55007934570312,57076.375,238.90663146972656,65971.1328125,164.76075744628906,65971.1328125,256.84844970703125
32,53797.4375,155.81097412109375,53797.4375,231.9427490234375,66244.1015625,163.46615600585938,66244.1015625,257.3793029785156
33,52764.68359375,151.81417846679688,52764.68359375,229.7056427001953,63759.140625,165.48170471191406,63759.140625,252.50572204589844
34,50696.65625,148.92044067382812,50696.65625,225.1591796875,63963.64453125,163.77415466308594,63963.64453125,252.9103546142578
35,49172.91015625,147.51699829101562,49172.91015625,221.74964904785156,65487.671875,163.34088134765625,65487.671875,255.9055938720703
36,47854.078125,144.15646362304688,47854.078125,218.75575256347656,60036.296875,154.99716186523438,60036.296875,245.02305603027344
37,44617.578125,139.42787170410156,44617.578125,211.22872924804688,60385.41796875,157.98651123046875,60385.41796875,245.7344512939453
38,44529.828125,139.42433166503906,44529.828125,211.0209197998047,73386.3359375,182.3991241455078,73386.3359375,270.8991394042969
39,43881.29296875,138.0312042236328,43881.29296875,209.47862243652344,56866.59765625,153.16859436035156,56866.59765625,238.46717834472656
40,40696.27734375,132.54812622070312,40696.27734375,201.73318481445312,55073.5390625,148.0221405029297,55073.5390625,234.67752075195312
41,39828.92578125,130.17454528808594,39828.92578125,199.5718536376953,58111.39453125,151.1548614501953,58111.39453125,241.06304931640625
42,38648.125,129.2872772216797,38648.125,196.5912628173828,57825.20703125,151.71749877929688,57825.20703125,240.46871948242188
43,37409.0546875,126.98703002929688,37409.0546875,193.41419982910156,53676.19921875,145.268310546875,53676.19921875,231.68124389648438
44,36448.52734375,124.25324249267578,36448.52734375,190.91497802734375,52285.21875,147.58656311035156,52285.21875,228.65960693359375
45,35928.33203125,123.2758560180664,35928.33203125,189.54769897460938,55088.1484375,149.0091094970703,55088.1484375,234.70864868164062
46,35791.75390625,123.19251251220703,35791.75390625,189.1870880126953,51044.3046875,140.13722229003906,51044.3046875,225.92987060546875
47,33375.40234375,119.1007080078125,33375.40234375,182.68936157226562,51538.765625,142.90274047851562,51538.765625,227.02151489257812
48,32157.765625,116.18694305419922,32157.765625,179.32586669921875,50712.203125,142.025634765625,50712.203125,225.19369506835938
49,34639.203125,120.79332733154297,34639.203125,186.11610412597656,50122.109375,138.546630859375,50122.109375,223.87966918945312
50,33365.890625,117.16138458251953,33365.890625,182.663330078125,51545.015625,141.6456298828125,51545.015625,227.0352783203125
51,30477.89453125,113.11328887939453,30477.89453125,174.57919311523438,49371.91015625,139.81866455078125,49371.91015625,222.19790649414062
52,30030.82421875,112.21852111816406,30030.82421875,173.29403686523438,55271.87109375,148.45846557617188,55271.87109375,235.09970092773438
53,30349.958984375,113.11793518066406,30349.958984375,174.21240234375,46891.61328125,137.26388549804688,46891.61328125,216.54470825195312
54,30078.9140625,112.39456939697266,30078.9140625,173.4327392578125,46081.9453125,132.1437225341797,46081.9453125,214.66705322265625
55,27971.203125,108.25309753417969,27971.203125,167.24594116210938,46515.59375,134.8155975341797,46515.59375,215.67474365234375
56,28123.46484375,108.79475402832031,28123.46484375,167.7005157470703,48248.2265625,136.4190673828125,48248.2265625,219.65478515625
57,27500.3984375,107.85115051269531,27500.3984375,165.8324432373047,45472.78515625,134.58135986328125,45472.78515625,213.2434844970703
58,27835.611328125,108.07099914550781,27835.611328125,166.84007263183594,45456.6640625,133.09815979003906,45456.6640625,213.2056884765625
59,26139.751953125,103.6664047241211,26139.751953125,161.6779327392578,44288.3984375,131.56922912597656,44288.3984375,210.44808959960938
60,27242.75390625,106.37979888916016,27242.75390625,165.0537872314453,42441.07421875,128.95960998535156,42441.07421875,206.01231384277344
61,26294.15234375,104.94667053222656,26294.15234375,162.15472412109375,43286.5625,128.5574188232422,43286.5625,208.05422973632812
62,26021.439453125,103.5331802368164,26021.439453125,161.31161499023438,42714.2890625,127.8363265991211,42714.2890625,206.6743621826172
63,24903.275390625,101.350341796875,24903.275390625,157.80772399902344,45871.66796875,133.4332275390625,45871.66796875,214.17672729492188
64,24720.55078125,101.6148910522461,24720.55078125,157.2277069091797,44581.3125,131.06430053710938,44581.3125,211.1428680419922
65,24274.625,100.11418914794922,24274.625,155.80316162109375,42852.34765625,126.16844940185547,42852.34765625,207.00808715820312
66,24688.486328125,100.91986846923828,24688.486328125,157.12570190429688,42996.08984375,129.70962524414062,42996.08984375,207.35498046875
67,23442.189453125,98.74085998535156,23442.189453125,153.10842895507812,47670.9375,139.7999725341797,47670.9375,218.3367462158203
68,24062.681640625,99.89691925048828,24062.681640625,155.1215057373047,43594.76953125,130.5465087890625,43594.76953125,208.79360961914062
69,25067.98828125,101.68904113769531,25067.98828125,158.3287353515625,41781.15625,126.88471984863281,41781.15625,204.40438842773438
70,23072.796875,97.26657104492188,23072.796875,151.89732360839844,42425.19921875,129.16598510742188,42425.19921875,205.97378540039062
71,23676.150390625,99.32474517822266,23676.150390625,153.8705596923828,40503.1328125,123.80233001708984,40503.1328125,201.25390625
72,23351.607421875,98.88262176513672,23351.607421875,152.8123321533203,44487.49609375,130.5516815185547,44487.49609375,210.92059326171875
73,22292.123046875,95.35063171386719,22292.123046875,149.3054656982422,42476.80078125,130.30421447753906,42476.80078125,206.09901428222656
74,21945.251953125,95.15248107910156,21945.251953125,148.13929748535156,42165.75390625,127.86320495605469,42165.75390625,205.343017578125
75,21898.70703125,95.27613830566406,21898.70703125,147.98211669921875,42503.8046875,129.35118103027344,42503.8046875,206.1645050048828
76,22362.544921875,95.35926818847656,22362.544921875,149.54110717773438,50348.6328125,139.3466796875,50348.6328125,224.385009765625
77,22838.4609375,97.03958892822266,22838.4609375,151.12399291992188,41323.171875,127.5468521118164,41323.171875,203.28102111816406
78,21652.802734375,94.1148452758789,21652.802734375,147.14891052246094,39637.3515625,121.51973724365234,39637.3515625,199.09130859375
79,20705.130859375,93.59324645996094,20705.130859375,143.8927764892578,40969.52734375,124.65042877197266,40969.52734375,202.4093017578125
80,20575.0,91.68959045410156,20575.0,143.43988037109375,41529.8125,126.71515655517578,41529.8125,203.7886505126953
81,21149.998046875,93.5685043334961,21149.998046875,145.43038940429688,45447.56640625,133.37969970703125,45447.56640625,213.18434143066406
82,19961.650390625,90.63578796386719,19961.650390625,141.28570556640625,38436.65625,120.10481262207031,38436.65625,196.0526885986328
83,19970.796875,90.99897003173828,19970.796875,141.3180694580078,40865.98828125,122.81837463378906,40865.98828125,202.15338134765625
84,19788.10546875,90.21749877929688,19788.10546875,140.67019653320312,46570.7578125,134.71945190429688,46570.7578125,215.80259704589844
85,20658.7109375,91.96461486816406,20658.7109375,143.73138427734375,39905.4921875,122.62306213378906,39905.4921875,199.7635955810547
86,19847.08203125,90.62383270263672,19847.08203125,140.87966918945312,39672.35546875,119.21824645996094,39672.35546875,199.17919921875
87,19788.798828125,91.0810546875,19788.798828125,140.67266845703125,39733.7265625,121.73960876464844,39733.7265625,199.3332061767578
88,19560.806640625,90.02604675292969,19560.806640625,139.85995483398438,40447.328125,120.62808990478516,40447.328125,201.11520385742188
89,18586.94921875,88.30670928955078,18586.94921875,136.33396911621094,42838.609375,126.04947662353516,42838.609375,206.9748992919922
90,19763.728515625,90.0555419921875,19763.728515625,140.58352661132812,37927.38671875,118.91350555419922,37927.38671875,194.74954223632812
91,18156.205078125,87.45828247070312,18156.205078125,134.74496459960938,39468.40625,120.12640380859375,39468.40625,198.66656494140625
92,19120.185546875,89.63176727294922,19120.185546875,138.2757568359375,38231.6796875,118.93292999267578,38231.6796875,195.52923583984375
93,18758.083984375,88.00665283203125,18758.083984375,136.9601593017578,41874.5859375,124.10273742675781,41874.5859375,204.6328125
94,18336.583984375,86.33891296386719,18336.583984375,135.4126434326172,37421.3359375,116.57290649414062,37421.3359375,193.44595336914062
95,18009.95703125,87.2106704711914,18009.95703125,134.20118713378906,37287.21484375,115.2978515625,37287.21484375,193.09898376464844
96,18164.85546875,86.74180603027344,18164.85546875,134.7770538330078,37863.19140625,118.10298156738281,37863.19140625,194.5846710205078
97,17938.943359375,85.78268432617188,17938.943359375,133.93634033203125,38333.80859375,116.82431030273438,38333.80859375,195.79022216796875
98,16878.275390625,83.31529998779297,16878.275390625,129.91641235351562,37559.6484375,118.13399505615234,37559.6484375,193.80311584472656
99,18967.658203125,88.36918640136719,18967.658203125,137.72311401367188,37983.37890625,119.50792694091797,37983.37890625,194.89324951171875
100,16611.224609375,83.21089935302734,16611.224609375,128.88453674316406,36939.73046875,117.64016723632812,36939.73046875,192.19711303710938
101,17626.486328125,85.33860778808594,17626.486328125,132.76478576660156,39469.7734375,118.86109161376953,39469.7734375,198.67001342773438
102,17262.37109375,84.97437286376953,17262.37109375,131.38633728027344,42870.03125,125.78746795654297,42870.03125,207.05079650878906
103,17694.91796875,85.05315399169922,17694.91796875,133.02224731445312,38380.80078125,118.79595947265625,38380.80078125,195.91018676757812
104,17791.197265625,85.47195434570312,17791.197265625,133.38365173339844,36367.56640625,113.24884796142578,36367.56640625,190.70281982421875
105,17214.974609375,84.4684066772461,17214.974609375,131.20584106445312,37092.01953125,115.26011657714844,37092.01953125,192.59288024902344
106,16535.490234375,82.95536804199219,16535.490234375,128.59039306640625,47126.16015625,126.2140121459961,47126.16015625,217.08560180664062
107,16375.931640625,82.16936492919922,16375.931640625,127.96847534179688,37942.69140625,117.15266418457031,37942.69140625,194.78883361816406
108,16058.84765625,81.60564422607422,16058.84765625,126.7235107421875,36438.8515625,114.38947296142578,36438.8515625,190.88963317871094
109,16432.326171875,82.45166015625,16432.326171875,128.18862915039062,39627.01953125,120.55132293701172,39627.01953125,199.06536865234375
110,16782.28125,82.88745880126953,16782.28125,129.54644775390625,48599.15625,133.2278594970703,48599.15625,220.45216369628906
111,15907.578125,82.21111297607422,15907.578125,126.125244140625,38929.03125,118.53953552246094,38929.03125,197.30441284179688
112,15651.978515625,80.24720764160156,15651.978515625,125.10786437988281,37158.02734375,116.7335433959961,37158.02734375,192.76417541503906
113,16242.6513671875,81.42304229736328,16242.6513671875,127.44666290283203,38949.05078125,118.64936828613281,38949.05078125,197.35513305664062
114,15798.052734375,80.57520294189453,15798.052734375,125.6903076171875,36829.875,114.14336395263672,36829.875,191.91111755371094
115,15527.1943359375,80.07009887695312,15527.1943359375,124.60816192626953,40357.25390625,119.49683380126953,40357.25390625,200.89114379882812
116,16430.033203125,82.2365493774414,16430.033203125,128.1796875,41958.9140625,124.95269775390625,41958.9140625,204.8387451171875
117,15455.2734375,79.72289276123047,15455.2734375,124.3192367553711,36582.86328125,115.15995025634766,36582.86328125,191.2664794921875
118,15745.6953125,80.55012512207031,15745.6953125,125.48184967041016,36525.65234375,116.41400146484375,36525.65234375,191.11685180664062
119,15360.0244140625,78.95722961425781,15360.0244140625,123.93556213378906,37762.1796875,117.39663696289062,37762.1796875,194.32493591308594
120,15505.3876953125,79.45443725585938,15505.3876953125,124.5206298828125,35357.82421875,112.00685119628906,35357.82421875,188.03675842285156
121,14807.326171875,78.91334533691406,14807.326171875,121.68535614013672,37759.68359375,117.666015625,37759.68359375,194.31851196289062
122,14383.10546875,77.17301177978516,14383.10546875,119.9295883178711,36101.82421875,112.54334259033203,36101.82421875,190.0048065185547
123,14490.921875,78.09234619140625,14490.921875,120.37824249267578,38754.265625,115.95479583740234,38754.265625,196.8610382080078
124,14892.310546875,78.66162109375,14892.310546875,122.0340576171875,37726.640625,115.73484802246094,37726.640625,194.2334747314453
125,15781.626953125,80.45198822021484,15781.626953125,125.62494659423828,37891.2421875,116.31771850585938,37891.2421875,194.65672302246094
126,14949.9140625,79.09866333007812,14949.9140625,122.26984405517578,37051.47265625,113.23741912841797,37051.47265625,192.4875946044922
127,14918.998046875,78.50775146484375,14918.998046875,122.14334869384766,36490.984375,113.69691467285156,36490.984375,191.02613830566406
128,14714.8466796875,77.5179672241211,14714.8466796875,121.30477142333984,35857.3515625,112.14368438720703,35857.3515625,189.36038208007812
129,13810.6806640625,74.87236785888672,13810.6806640625,117.51885223388672,35880.21875,111.72221374511719,35880.21875,189.42074584960938
130,13704.2353515625,75.21117401123047,13704.2353515625,117.06509399414062,36533.703125,114.5357666015625,36533.703125,191.13790893554688
131,14283.91015625,77.40359497070312,14283.91015625,119.51531219482422,35643.171875,114.29703521728516,35643.171875,188.7939910888672
132,13754.0244140625,75.95474243164062,13754.0244140625,117.27754974365234,35848.16796875,111.47551727294922,35848.16796875,189.33612060546875
133,13584.392578125,75.20891571044922,13584.392578125,116.5521011352539,37028.0546875,113.88538360595703,37028.0546875,192.4267578125
134,13181.806640625,74.33495330810547,13181.806640625,114.81204986572266,40205.8828125,117.10956573486328,40205.8828125,200.51405334472656
135,13597.2353515625,74.91226959228516,13597.2353515625,116.60718536376953,35491.34765625,111.15900421142578,35491.34765625,188.3914794921875
136,13127.1064453125,73.64895629882812,13127.1064453125,114.5735855102539,37075.31640625,114.28010559082031,37075.31640625,192.5495147705078
137,13846.9404296875,75.74043273925781,13846.9404296875,117.67302703857422,38464.37109375,115.70024871826172,38464.37109375,196.12335205078125
138,13812.88671875,75.11786651611328,13812.88671875,117.52823638916016,36525.3359375,112.46326446533203,36525.3359375,191.11602783203125
139,13939.9287109375,75.80622100830078,13939.9287109375,118.06747436523438,34876.2109375,110.47821807861328,34876.2109375,186.75173950195312
140,12872.357421875,73.07868957519531,12872.357421875,113.45641326904297,35564.46875,111.46622467041016,35564.46875,188.58543395996094
141,13610.447265625,75.31608581542969,13610.447265625,116.663818359375,38928.95703125,119.3233871459961,38928.95703125,197.30422973632812
142,13963.27734375,76.12366485595703,13963.27734375,118.16631317138672,39095.859375,115.66717529296875,39095.859375,197.7267303466797
143,13267.4697265625,74.63313293457031,13267.4697265625,115.18450164794922,47802.68359375,130.0001220703125,47802.68359375,218.63824462890625
144,14308.435546875,76.6461410522461,14308.435546875,119.61787414550781,34742.078125,110.82687377929688,34742.078125,186.39227294921875
145,13259.2841796875,74.26496124267578,13259.2841796875,115.14896392822266,36773.58203125,114.29745483398438,36773.58203125,191.76438903808594
146,12549.052734375,72.504638671875,12549.052734375,112.02255249023438,34803.2421875,109.5166244506836,34803.2421875,186.5562744140625
147,13167.05859375,74.0503158569336,13167.05859375,114.747802734375,35940.65625,113.34685516357422,35940.65625,189.58021545410156
148,12069.986328125,70.49808502197266,12069.986328125,109.86348724365234,34002.11328125,109.07339477539062,34002.11328125,184.39662170410156
149,13295.0947265625,74.95626831054688,13295.0947265625,115.30435943603516,36438.69140625,111.98986053466797,36438.69140625,190.8892059326172
150,13079.1474609375,73.77650451660156,13079.1474609375,114.36409759521484,36287.48046875,113.52189636230469,36287.48046875,190.49273681640625
151,12747.359375,72.463134765625,12747.359375,112.90420532226562,35511.6015625,111.99065399169922,35511.6015625,188.44522094726562
152,11953.8056640625,71.32099151611328,11953.8056640625,109.33345794677734,33913.81640625,109.77010345458984,33913.81640625,184.15704345703125
153,11873.5712890625,70.8648910522461,11873.5712890625,108.9659194946289,38158.94140625,114.08355712890625,38158.94140625,195.3431396484375
154,11963.3173828125,70.73870086669922,11963.3173828125,109.376953125,40466.60546875,120.36122131347656,40466.60546875,201.1631317138672
155,12226.1005859375,71.77991485595703,12226.1005859375,110.57170104980469,45443.6171875,125.0135498046875,45443.6171875,213.17507934570312
156,13018.8203125,74.21441650390625,13018.8203125,114.10004425048828,34863.5078125,111.3583755493164,34863.5078125,186.7177276611328
157,12610.4619140625,72.19683074951172,12610.4619140625,112.29631042480469,35026.671875,110.97264862060547,35026.671875,187.15414428710938
158,11565.0693359375,69.82062530517578,11565.0693359375,107.541015625,33949.28515625,108.92086791992188,33949.28515625,184.25331115722656
159,11271.0771484375,68.79558563232422,11271.0771484375,106.16532897949219,35071.48828125,109.03886413574219,35071.48828125,187.27383422851562
160,11827.1376953125,70.21913146972656,11827.1376953125,108.75264739990234,34966.7265625,110.43733215332031,34966.7265625,186.99392700195312
161,12331.3310546875,71.60125732421875,12331.3310546875,111.04652404785156,33180.6484375,108.06633758544922,33180.6484375,182.1555633544922
162,11508.4189453125,69.96836853027344,11508.4189453125,107.27729797363281,35666.46484375,111.1221923828125,35666.46484375,188.8556671142578
163,11290.80859375,68.46414184570312,11290.80859375,106.25821685791016,35062.01171875,109.61083221435547,35062.01171875,187.24853515625
164,12446.54296875,71.94229125976562,12446.54296875,111.56407928466797,35700.40625,112.05288696289062,35700.40625,188.9455108642578
165,12006.3115234375,70.25029754638672,12006.3115234375,109.57331848144531,38925.0859375,115.96695709228516,38925.0859375,197.29441833496094
166,11644.41796875,69.83999633789062,11644.41796875,107.9093017578125,41721.46875,125.49156951904297,41721.46875,204.25833129882812
167,14387.83203125,75.2680435180664,14387.83203125,119.94928741455078,35343.6953125,111.07638549804688,35343.6953125,187.9991912841797
168,10838.78515625,67.19786834716797,10838.78515625,104.10948944091797,35017.671875,111.28251647949219,35017.671875,187.13009643554688
169,11490.314453125,69.5515365600586,11490.314453125,107.19288635253906,31861.572265625,107.08686065673828,31861.572265625,178.49810791015625
170,10746.45703125,67.10108184814453,10746.45703125,103.66512298583984,35999.421875,111.6144790649414,35999.421875,189.73513793945312
171,11491.8486328125,70.05599975585938,11491.8486328125,107.20004272460938,35069.59375,112.56098937988281,35069.59375,187.26876831054688
172,11492.9150390625,69.89378356933594,11492.9150390625,107.20501708984375,33414.89453125,107.22908020019531,33414.89453125,182.7974090576172
173,11431.2705078125,69.35162353515625,11431.2705078125,106.91712188720703,35147.796875,111.46038055419922,35147.796875,187.4774627685547
174,10910.2744140625,67.72171783447266,10910.2744140625,104.45225524902344,38405.69140625,119.30955505371094,38405.69140625,195.97369384765625
175,11202.4326171875,68.13372039794922,11202.4326171875,105.84154510498047,36432.39453125,110.12506103515625,36432.39453125,190.87271118164062
176,10333.986328125,65.64317321777344,10333.986328125,101.65621948242188,36164.71875,111.62522888183594,36164.71875,190.1702423095703
177,10242.6533203125,66.2947998046875,10242.6533203125,101.20599365234375,35060.61328125,108.33934783935547,35060.61328125,187.2447967529297
178,11205.56640625,68.89007568359375,11205.56640625,105.8563461303711,32754.466796875,106.58949279785156,32754.466796875,180.98194885253906
179,10587.3408203125,66.71620178222656,10587.3408203125,102.89480590820312,32142.265625,105.53973388671875,32142.265625,179.2826385498047
180,10336.4248046875,65.99402618408203,10336.4248046875,101.668212890625,34969.22265625,109.35686492919922,34969.22265625,187.00059509277344
181,10137.640625,65.1500244140625,10137.640625,100.68585205078125,39665.1015625,117.54793548583984,39665.1015625,199.16099548339844
182,10829.068359375,68.34494018554688,10829.068359375,104.06281280517578,33411.171875,107.56966400146484,33411.171875,182.7872314453125
183,10011.162109375,65.41285705566406,10011.162109375,100.05579376220703,34537.7421875,108.03350830078125,34537.7421875,185.84332275390625
184,10330.064453125,66.41649627685547,10330.064453125,101.63692474365234,34361.8984375,108.41803741455078,34361.8984375,185.36962890625
185,9819.98828125,64.723876953125,9819.98828125,99.09585571289062,37629.9765625,115.90142822265625,37629.9765625,193.98448181152344
186,10363.4697265625,66.11946105957031,10363.4697265625,101.8011245727539,32620.392578125,107.6518783569336,32620.392578125,180.6111602783203
187,11117.79296875,68.61003875732422,11117.79296875,105.44094848632812,36981.3515625,113.01533508300781,36981.3515625,192.30535888671875
188,10345.412109375,65.76325988769531,10345.412109375,101.71240234375,35354.29296875,109.96392822265625,35354.29296875,188.02737426757812
189,10523.4375,66.36690521240234,10523.4375,102.58380889892578,34160.66796875,108.44013214111328,34160.66796875,184.8260498046875
190,10525.7041015625,66.12889099121094,10525.7041015625,102.59485626220703,37784.08984375,115.07662200927734,37784.08984375,194.3813018798828
191,10267.69921875,65.10187530517578,10267.69921875,101.32965850830078,35219.19921875,111.82826232910156,35219.19921875,187.66778564453125
192,11784.873046875,70.1218490600586,11784.873046875,108.55815887451172,33940.37890625,108.80794525146484,33940.37890625,184.22914123535156
193,10158.927734375,65.65996551513672,10158.927734375,100.79150390625,37343.1640625,111.67967987060547,37343.1640625,193.24378967285156
194,9282.1708984375,63.174644470214844,9282.1708984375,96.34402465820312,33766.91796875,108.14132690429688,33766.91796875,183.7577667236328
195,9349.20703125,62.66668701171875,9349.20703125,96.69129943847656,34788.32421875,107.8807373046875,34788.32421875,186.5162811279297
196,11230.9599609375,68.6425552368164,11230.9599609375,105.97622680664062,37417.0,112.8718032836914,37417.0,193.4347381591797
197,9159.39453125,62.423160552978516,9159.39453125,95.70472717285156,38185.765625,111.77942657470703,38185.765625,195.4117889404297
198,9527.3291015625,63.75663375854492,9527.3291015625,97.60803985595703,36504.55078125,112.12908172607422,36504.55078125,191.0616455078125
199,9699.9248046875,63.88822555541992,9699.9248046875,98.48819732666016,33336.83203125,106.67375946044922,33336.83203125,182.58377075195312
