,loss,mean_absolute_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error,val_root_mean_squared_error
0,370948.0,410.1798095703125,370948.0,609.0549926757812,164045.921875,283.3429870605469,164045.921875,405.02581787109375
1,152576.890625,272.1719055175781,152576.890625,390.6109313964844,142931.109375,260.7781066894531,142931.109375,378.06231689453125
2,139309.546875,256.6648864746094,139309.546875,373.241943359375,135377.21875,252.93479919433594,135377.21875,367.9364318847656
3,133827.421875,250.18943786621094,133827.421875,365.8243103027344,131118.84375,247.9549102783203,131118.84375,362.1033630371094
4,130529.8359375,245.20248413085938,130529.8359375,361.28912353515625,129834.4921875,248.3834686279297,129834.4921875,360.3255310058594
5,127278.03125,239.77293395996094,127278.03125,356.7604675292969,126298.2734375,242.7568359375,126298.2734375,355.3846740722656
6,125161.1015625,237.09400939941406,125161.1015625,353.7811584472656,127175.8046875,235.50279235839844,127175.8046875,356.6171569824219
7,123481.53125,234.4748992919922,123481.53125,351.3993835449219,123950.734375,238.02597045898438,123950.734375,352.0663757324219
8,122252.5625,233.7362060546875,122252.5625,349.6463317871094,128348.3828125,242.5665283203125,128348.3828125,358.2574157714844
9,121710.1875,231.71310424804688,121710.1875,348.869873046875,121778.7265625,234.7666778564453,121778.7265625,348.96807861328125
10,119480.078125,229.234130859375,119480.078125,345.6589050292969,120403.953125,231.5039825439453,120403.953125,346.99273681640625
11,117535.2265625,227.95550537109375,117535.2265625,342.8341064453125,120868.5234375,235.96949768066406,120868.5234375,347.6614990234375
12,116004.6875,225.77391052246094,116004.6875,340.5946044921875,116998.6328125,229.3623809814453,116998.6328125,342.0506286621094
13,112818.2578125,222.09158325195312,112818.2578125,335.88427734375,114158.59375,223.81175231933594,114158.59375,337.8736267089844
14,108000.4921875,217.41476440429688,108000.4921875,328.63427734375,108083.5546875,221.06942749023438,108083.5546875,328.7606201171875
15,100040.625,209.15740966796875,100040.625,316.2919921875,101749.984375,212.9928436279297,101749.984375,318.98272705078125
